"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Nrtg","Home","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct","wed_ID..64","plg_ID..65","spl_Minuten","spl_FTA","spl_FTM","spl_FG2A","spl_FG2M","spl_FG3M","spl_FG3A","spl_OR","spl_DR","spl_TO","spl_ID","spl_PF","spl_Ast","spl_Stl","spl_Blk","spl_MinutesRatio","spl_Plays","spl_USGpct","spl_PTS","spl_PPP","spl_FTperFG","spl_FG3AperFG","spl_EFGpct","spl_TSpct","spl_Finishes","spl_Astpct","spl_TRpct","spl_DRpct","spl_ORpct","spl_Stlpct","spl_Blkpct"
"21",21,804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",5.52,2.76,90,53,TRUE,FALSE,79.52,73.76,67.9969230769231,69.618064516129,69,FALSE,68.807493796526,130.434782608696,76.8115942028985,53.6231884057971,TRUE,0.625,0.384615384615385,0.144927536231884,0.15625,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.560989643268124,0.359608745684695,0.0794016110471807,0.717948717948718,0.32,0.833333333333333,804644,8594,16,3,3,2,2,1,3,0,2,1,"8594 Grant  Sitton",0,2,3,0,0.4,7.38,0.232017102615694,10,1.3550135501355,0.6,0.6,0.7,0.783699059561129,9.38,0.175438596491228,0.087719298245614,0.161290322580645,0,0.107730659450643,0
"22",22,804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",5.52,2.76,90,53,TRUE,FALSE,79.52,73.76,67.9969230769231,69.618064516129,69,FALSE,68.807493796526,130.434782608696,76.8115942028985,53.6231884057971,TRUE,0.625,0.384615384615385,0.144927536231884,0.15625,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.560989643268124,0.359608745684695,0.0794016110471807,0.717948717948718,0.32,0.833333333333333,804644,8594,17,0,0,3,1,0,2,3,3,0,"8594 Joseph  Wall",1,2,0,0,0.425,5,0.14794650254468,2,0.4,0,0.4,0.2,0.2,7,0.13986013986014,0.247678018575851,0.227703984819734,0.271493212669683,0,0
"23",23,804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",5.52,2.76,90,53,TRUE,FALSE,79.52,73.76,67.9969230769231,69.618064516129,69,FALSE,68.807493796526,130.434782608696,76.8115942028985,53.6231884057971,TRUE,0.625,0.384615384615385,0.144927536231884,0.15625,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.560989643268124,0.359608745684695,0.0794016110471807,0.717948717948718,0.32,0.833333333333333,804644,8594,17,1,1,6,5,1,2,4,1,0,"8594 Thomas  Koenis",2,0,3,0,0.425,8.46,0.250325482305598,14,1.6548463356974,0.125,0.25,0.8125,0.8274231678487,8.46,0,0.20639834881321,0.0759013282732448,0.361990950226244,0.101393561835899,0
"24",24,804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",5.52,2.76,90,53,TRUE,FALSE,79.52,73.76,67.9969230769231,69.618064516129,69,FALSE,68.807493796526,130.434782608696,76.8115942028985,53.6231884057971,TRUE,0.625,0.384615384615385,0.144927536231884,0.15625,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.560989643268124,0.359608745684695,0.0794016110471807,0.717948717948718,0.32,0.833333333333333,804644,8594,18,0,0,1,0,0,3,0,1,2,"8594 Arvin  Slagter",1,1,0,0,0.45,6,0.16767270288397,0,0,0,0.75,0,0,7,0.0617283950617284,0.0389863547758285,0.0716845878136201,0,0,0
"25",25,804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",5.52,2.76,90,53,TRUE,FALSE,79.52,73.76,67.9969230769231,69.618064516129,69,FALSE,68.807493796526,130.434782608696,76.8115942028985,53.6231884057971,TRUE,0.625,0.384615384615385,0.144927536231884,0.15625,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.560989643268124,0.359608745684695,0.0794016110471807,0.717948717948718,0.32,0.833333333333333,804644,8594,18,2,2,2,2,0,3,0,2,0,"8594 Tim  Hoeve",0,4,2,1,0.45,5.92,0.165437066845518,6,1.01351351351351,0.4,0.6,0.4,0.506756756756757,9.92,0.28169014084507,0.0779727095516569,0.14336917562724,0,0.0638403907855663,0.0823045267489712
"26",26,804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",5.52,2.76,90,53,TRUE,FALSE,79.52,73.76,67.9969230769231,69.618064516129,69,FALSE,68.807493796526,130.434782608696,76.8115942028985,53.6231884057971,TRUE,0.625,0.384615384615385,0.144927536231884,0.15625,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.560989643268124,0.359608745684695,0.0794016110471807,0.717948717948718,0.32,0.833333333333333,804644,8594,18,2,2,6,3,0,1,0,4,1,"8594 Rienk  Mast",0,0,1,0,0.45,8.92,0.249273418287503,8,0.896860986547085,0.285714285714286,0.142857142857143,0.428571428571429,0.505050505050505,8.92,0,0.155945419103314,0.28673835125448,0,0.0319201953927832,0
"27",27,804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",5.52,2.76,90,53,TRUE,FALSE,79.52,73.76,67.9969230769231,69.618064516129,69,FALSE,68.807493796526,130.434782608696,76.8115942028985,53.6231884057971,TRUE,0.625,0.384615384615385,0.144927536231884,0.15625,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.560989643268124,0.359608745684695,0.0794016110471807,0.717948717948718,0.32,0.833333333333333,804644,8594,19,0,0,1,1,2,2,0,1,2,"8594 Sean  Cunningham",1,2,1,0,0.475,5,0.132373186487345,8,1.6,0,0.666666666666667,1.33333333333333,1.33333333333333,7,0.141843971631206,0.0369344413665743,0.067911714770798,0,0.0302401851089525,0
"28",28,804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",5.52,2.76,90,53,TRUE,FALSE,79.52,73.76,67.9969230769231,69.618064516129,69,FALSE,68.807493796526,130.434782608696,76.8115942028985,53.6231884057971,TRUE,0.625,0.384615384615385,0.144927536231884,0.15625,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.560989643268124,0.359608745684695,0.0794016110471807,0.717948717948718,0.32,0.833333333333333,804644,8594,21,4,2,2,2,0,0,1,0,2,"8594 Shane  Hammink",0,3,0,0,0.525,5.84,0.13988694069177,6,1.02739726027397,2,0,1,0.78125,8.84,0.177514792899408,0.0334168755221387,0,0.0732600732600733,0,0
"29",29,804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",5.52,2.76,90,53,TRUE,FALSE,79.52,73.76,67.9969230769231,69.618064516129,69,FALSE,68.807493796526,130.434782608696,76.8115942028985,53.6231884057971,TRUE,0.625,0.384615384615385,0.144927536231884,0.15625,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.560989643268124,0.359608745684695,0.0794016110471807,0.717948717948718,0.32,0.833333333333333,804644,8594,22,0,0,5,3,2,5,0,3,1,"8594 Jordan  Callahan",0,2,3,0,0.55,11,0.251509054325956,12,1.09090909090909,0,0.5,0.6,0.6,13,0.135135135135135,0.0956937799043062,0.175953079178886,0,0.0783495705095586,0
"30",30,804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",5.52,2.76,90,53,TRUE,FALSE,79.52,73.76,67.9969230769231,69.618064516129,69,FALSE,68.807493796526,130.434782608696,76.8115942028985,53.6231884057971,TRUE,0.625,0.384615384615385,0.144927536231884,0.15625,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.560989643268124,0.359608745684695,0.0794016110471807,0.717948717948718,0.32,0.833333333333333,804644,8594,22,0,0,9,7,1,3,2,3,0,"8594 Jason  Dourisseau",2,1,0,0,0.55,12,0.274373513810134,17,1.41666666666667,0,0.25,0.708333333333333,0.708333333333333,13,0.0847457627118644,0.159489633173844,0.175953079178886,0.13986013986014,0,0
"31",31,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,3,0,0,1,0,0,0,0,1,0,"11993 Djofr van der Schans",0,0,0,0,0.075,1,0.180766449746927,0,0,0,0,0,0,1,0,0.233918128654971,0.512820512820513,0,0,0
"32",32,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,4,0,0,0,0,0,0,0,0,2,"11993 Tijme van Dijk",1,0,0,0,0.1,2,0.27114967462039,0,0,NA,NA,NA,NA,2,0,0,0,0,0,0
"33",33,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,6,0,0,0,0,0,2,0,1,1,"11993 Robin van Heukelom",2,0,0,0,0.15,3,0.27114967462039,0,0,0,1,0,0,3,0,0.116959064327485,0.256410256410256,0,0,0
"34",34,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,9,0,0,0,0,1,2,0,0,0,"11993 Jules  Schild",0,0,0,0,0.225,2,0.120510966497951,3,1.5,0,1,0.75,0.75,2,0,0,0,0,0,0
"35",35,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,11,0,0,2,1,0,1,0,2,1,"11993 Jan  Gijsen",3,0,0,0,0.275,4,0.197199763360284,2,0.5,0,0.333333333333333,0.333333333333333,0.333333333333333,4,0,0.127591706539075,0.27972027972028,0,0,0
"36",36,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,13,0,0,4,1,0,2,0,0,0,"11993 Amer  Banda",0,0,0,0,0.325,6,0.250292007341899,2,0.333333333333333,0,0.333333333333333,0.166666666666667,0.166666666666667,6,0,0,0,0,0,0
"37",37,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,18,0,0,4,2,0,1,0,2,1,"11993 Frerik  Adriaans",4,0,1,0,0.45,6,0.180766449746927,4,0.666666666666667,0,0.2,0.4,0.4,6,0,0.0779727095516569,0.170940170940171,0,0.0326812173502069,0
"38",38,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,20,0,0,1,1,3,3,0,2,0,"11993 Wietze  Nossek",1,1,1,0,0.5,4,0.108459869848156,11,2.75,0,0.75,1.375,1.375,5,0.153846153846154,0.0701754385964912,0.153846153846154,0,0.0294130956151862,0
"39",39,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,24,2,0,6,5,0,0,2,3,0,"11993 Tony  Washington",2,1,1,0,0.6,6.92,0.156362979031092,10,1.44508670520231,0.333333333333333,0,0.833333333333333,0.722543352601156,7.92,0.131578947368421,0.146198830409357,0.192307692307692,0.10752688172043,0.0245109130126552,0
"40",40,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,28,0,0,3,0,2,5,0,2,3,"11993 Ivan  Simic",0,2,0,0,0.7,11,0.213046172916021,6,0.545454545454545,0,0.625,0.375,0.375,13,0.15748031496063,0.050125313283208,0.10989010989011,0,0,0
"41",41,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,29,4,3,5,2,0,4,1,1,5,"11993 Joey  Liem",1,3,0,0,0.725,15.84,0.296207644550827,7,0.441919191919192,0.444444444444444,0.444444444444444,0.222222222222222,0.322878228782288,18.84,0.226843100189036,0.0483968542044767,0.0530503978779841,0.0444938820912125,0,0
"42",42,804644,11993,11993,8594,6,3,27,13,8,24,4,16,20,200,"Basketbal Academie Limburg","Basketba",804644,8594,11993,8594,12,10,39,28,8,25,10,27,10,200,"Donar Groningen","Donar Gr",2.76,5.52,53,90,FALSE,TRUE,73.76,79.52,69.618064516129,67.9969230769231,69,FALSE,68.807493796526,76.8115942028985,130.434782608696,-53.6231884057971,FALSE,0.490196078431373,0.129032258064516,0.289855072463768,0.0588235294117647,0.625,0.384615384615385,0.144927536231884,0.15625,0.502232142857143,0.446428571428571,0.0513392857142857,0.481481481481481,0.333333333333333,0.5,804644,11993,35,0,0,1,1,2,4,1,2,7,"11993 Elay  Wirjo",1,3,4,0,0.875,12,0.185931205453982,8,0.666666666666667,0,0.8,0.8,0.8,15,0.195121951219512,0.0601503759398496,0.0879120879120879,0.0368663594470046,0.0672299328347113,0
"43",43,804645,3520,3808,3520,11,4,50,27,3,15,13,31,22,200,"BV Noordkop","BV Noord",804645,3808,3808,3520,18,10,45,23,4,18,6,21,19,200,"BV Leeuwarden","BV Leeuw",5.06,8.28,67,68,FALSE,TRUE,92.06,90.28,77.7408823529412,84.0335135135135,81,TRUE,80.8871979332274,82.7160493827161,83.9506172839506,-1.23456790123457,TRUE,0.484615384615385,0.382352941176471,0.271604938271605,0.0615384615384615,0.46031746031746,0.162162162162162,0.234567901234568,0.158730158730159,0.713673993719669,0.214102198115901,0.0722238081644305,0.54,0.2,0.363636363636364,804645,3520,9,0,0,1,1,0,0,0,2,1,"3520 Dyon  Halman",1,0,0,0,0.225,2,0.096555386583629,2,1,0,0,1,1,2,0,0.125195618153365,0.24024024024024,0,0,0
"44",44,804645,3520,3808,3520,11,4,50,27,3,15,13,31,22,200,"BV Noordkop","BV Noord",804645,3808,3808,3520,18,10,45,23,4,18,6,21,19,200,"BV Leeuwarden","BV Leeuw",5.06,8.28,67,68,FALSE,TRUE,92.06,90.28,77.7408823529412,84.0335135135135,81,TRUE,80.8871979332274,82.7160493827161,83.9506172839506,-1.23456790123457,TRUE,0.484615384615385,0.382352941176471,0.271604938271605,0.0615384615384615,0.46031746031746,0.162162162162162,0.234567901234568,0.158730158730159,0.713673993719669,0.214102198115901,0.0722238081644305,0.54,0.2,0.363636363636364,804645,3520,9,2,0,0,0,0,0,0,2,1,"3520 Yarick  Brussen",0,0,0,0,0.225,1.92,0.0926931711202839,0,0,Inf,NA,NA,0,1.92,0,0.125195618153365,0.24024024024024,0,0,0
"45",45,804645,3520,3808,3520,11,4,50,27,3,15,13,31,22,200,"BV Noordkop","BV Noord",804645,3808,3808,3520,18,10,45,23,4,18,6,21,19,200,"BV Leeuwarden","BV Leeuw",5.06,8.28,67,68,FALSE,TRUE,92.06,90.28,77.7408823529412,84.0335135135135,81,TRUE,80.8871979332274,82.7160493827161,83.9506172839506,-1.23456790123457,TRUE,0.484615384615385,0.382352941176471,0.271604938271605,0.0615384615384615,0.46031746031746,0.162162162162162,0.234567901234568,0.158730158730159,0.713673993719669,0.214102198115901,0.0722238081644305,0.54,0.2,0.363636363636364,804645,3520,19,2,1,2,2,0,1,1,7,0,"3520 Thibault  Vanderhaegen",3,0,0,1,0.475,3.92,0.0896440536492219,5,1.27551020408163,0.666666666666667,0.333333333333333,0.666666666666667,0.637755102040816,3.92,0,0.237212750185322,0.398293029871977,0.0619195046439629,0,0.0467836257309941
"46",46,804645,3520,3808,3520,11,4,50,27,3,15,13,31,22,200,"BV Noordkop","BV Noord",804645,3808,3808,3520,18,10,45,23,4,18,6,21,19,200,"BV Leeuwarden","BV Leeuw",5.06,8.28,67,68,FALSE,TRUE,92.06,90.28,77.7408823529412,84.0335135135135,81,TRUE,80.8871979332274,82.7160493827161,83.9506172839506,-1.23456790123457,TRUE,0.484615384615385,0.382352941176471,0.271604938271605,0.0615384615384615,0.46031746031746,0.162162162162162,0.234567901234568,0.158730158730159,0.713673993719669,0.214102198115901,0.0722238081644305,0.54,0.2,0.363636363636364,804645,3520,20,0,0,3,2,1,1,0,1,3,"3520 Boyd van der Vuurst de Vries",4,2,2,0,0.5,7,0.152074733869216,7,1,0,0.25,0.875,0.875,9,0.166666666666667,0.028169014084507,0.0540540540540541,0,0.0476000566054727,0
"47",47,804645,3520,3808,3520,11,4,50,27,3,15,13,31,22,200,"BV Noordkop","BV Noord",804645,3808,3808,3520,18,10,45,23,4,18,6,21,19,200,"BV Leeuwarden","BV Leeuw",5.06,8.28,67,68,FALSE,TRUE,92.06,90.28,77.7408823529412,84.0335135135135,81,TRUE,80.8871979332274,82.7160493827161,83.9506172839506,-1.23456790123457,TRUE,0.484615384615385,0.382352941176471,0.271604938271605,0.0615384615384615,0.46031746031746,0.162162162162162,0.234567901234568,0.158730158730159,0.713673993719669,0.214102198115901,0.0722238081644305,0.54,0.2,0.363636363636364,804645,3520,33,1,0,15,8,0,1,1,6,2,"3520 Steve  Harris",3,1,2,0,0.825,18.46,0.243056241318244,16,0.866738894907909,0.0625,0.0625,0.5,0.486026731470231,19.46,0.0597014925373134,0.119504908237303,0.196560196560197,0.035650623885918,0.028848519154832,0
"48",48,804645,3520,3808,3520,11,4,50,27,3,15,13,31,22,200,"BV Noordkop","BV Noord",804645,3808,3808,3520,18,10,45,23,4,18,6,21,19,200,"BV Leeuwarden","BV Leeuw",5.06,8.28,67,68,FALSE,TRUE,92.06,90.28,77.7408823529412,84.0335135135135,81,TRUE,80.8871979332274,82.7160493827161,83.9506172839506,-1.23456790123457,TRUE,0.484615384615385,0.382352941176471,0.271604938271605,0.0615384615384615,0.46031746031746,0.162162162162162,0.234567901234568,0.158730158730159,0.713673993719669,0.214102198115901,0.0722238081644305,0.54,0.2,0.363636363636364,804645,3520,36,2,1,14,6,1,3,0,1,4,"3520 Boy van Vliet",2,3,2,0,0.9,21.92,0.264561759239144,16,0.72992700729927,0.117647058823529,0.176470588235294,0.441176470588235,0.446428571428571,24.92,0.15,0.0156494522691706,0.03003003003003,0,0.0264444758919293,0
"49",49,804645,3520,3808,3520,11,4,50,27,3,15,13,31,22,200,"BV Noordkop","BV Noord",804645,3808,3808,3520,18,10,45,23,4,18,6,21,19,200,"BV Leeuwarden","BV Leeuw",5.06,8.28,67,68,FALSE,TRUE,92.06,90.28,77.7408823529412,84.0335135135135,81,TRUE,80.8871979332274,82.7160493827161,83.9506172839506,-1.23456790123457,TRUE,0.484615384615385,0.382352941176471,0.271604938271605,0.0615384615384615,0.46031746031746,0.162162162162162,0.234567901234568,0.158730158730159,0.713673993719669,0.214102198115901,0.0722238081644305,0.54,0.2,0.363636363636364,804645,3520,37,1,0,5,4,1,6,2,5,3,"3520 Alex  Laurent",2,1,1,1,0.925,14.46,0.169807000135047,11,0.760719225449516,0.0909090909090909,0.545454545454545,0.5,0.479930191972077,15.46,0.043956043956044,0.106585458698135,0.14609203798393,0.0635930047694754,0.0128648801636413,0.024024024024024
"50",50,804645,3520,3808,3520,11,4,50,27,3,15,13,31,22,200,"BV Noordkop","BV Noord",804645,3808,3808,3520,18,10,45,23,4,18,6,21,19,200,"BV Leeuwarden","BV Leeuw",5.06,8.28,67,68,FALSE,TRUE,92.06,90.28,77.7408823529412,84.0335135135135,81,TRUE,80.8871979332274,82.7160493827161,83.9506172839506,-1.23456790123457,TRUE,0.484615384615385,0.382352941176471,0.271604938271605,0.0615384615384615,0.46031746031746,0.162162162162162,0.234567901234568,0.158730158730159,0.713673993719669,0.214102198115901,0.0722238081644305,0.54,0.2,0.363636363636364,804645,3520,37,3,2,10,4,0,3,3,3,6,"3520 Lavone  Holland",2,5,3,0,0.925,20.38,0.23932687847526,10,0.490677134445535,0.230769230769231,0.230769230769231,0.307692307692308,0.347705146036161,25.38,0.210526315789474,0.0913589645984012,0.0876552227903579,0.095389507154213,0.0385946404909238,0
"51",51,804645,3808,3808,3520,18,10,45,23,4,18,6,21,19,200,"BV Leeuwarden","BV Leeuw",804645,3520,3808,3520,11,4,50,27,3,15,13,31,22,200,"BV Noordkop","BV Noord",8.28,5.06,68,67,TRUE,FALSE,90.28,92.06,84.0335135135135,77.7408823529412,81,TRUE,80.8871979332274,83.9506172839506,82.7160493827161,1.23456790123457,FALSE,0.46031746031746,0.162162162162162,0.234567901234568,0.158730158730159,0.484615384615385,0.382352941176471,0.271604938271605,0.0615384615384615,0.631313131313131,0.252525252525253,0.116161616161616,0.511111111111111,0.222222222222222,0.555555555555556,804645,3808,4,0,0,0,0,0,0,0,0,1,"3808 Bjorn De Vries",1,0,0,0,0.1,1,0.110766504209127,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0
