"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Home","Nrtg","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct","wed_ID.1","plg_ID.1","spl_Minuten","spl_FTA","spl_FTM","spl_FG2A","spl_FG2M","spl_FG3M","spl_FG3A","spl_OR","spl_DR","spl_TO","spl_ID","spl_PF","spl_Ast","spl_Stl","spl_Blk","spl_MinutesRatio","spl_Plays","spl_USGpct","spl_PTS","spl_PPP","spl_FTperFG","spl_FG3AperFG","spl_EFGpct","spl_TSpct","spl_Finishes","spl_Astpct","spl_TRpct","spl_DRpct","spl_ORpct","spl_Stlpct","spl_Blkpct"
"31",31,476806,3120,2571,3120,25,17,35,22,5,13,5,31,18,200,"ABC Amsterdam","ABC Amst",476806,2571,2571,3120,19,13,32,10,7,24,10,19,16,200,"Basketball Stars Weert","Basketba",11.5,8.74,76,54,TRUE,FALSE,77.5,80.74,72.81875,70.5619512195122,72,FALSE,71.6903506097561,105.555555555556,75,TRUE,30.5555555555556,0.614583333333333,0.208333333333333,0.25,0.354166666666667,0.366071428571429,0.24390243902439,0.222222222222222,0.232142857142857,0.588235294117647,0.218487394957983,0.19327731092437,0.628571428571429,0.384615384615385,0.68,476806,3120,1,0,0,1,1,0,0,0,0,0,"3120 Andrew  Dawson",0,0,1,0,0.025,1,0.516129032258065,2,2,0,0,1,1,1,0,0,0,0,0.566877747974449,0
"32",32,476806,3120,2571,3120,25,17,35,22,5,13,5,31,18,200,"ABC Amsterdam","ABC Amst",476806,2571,2571,3120,19,13,32,10,7,24,10,19,16,200,"Basketball Stars Weert","Basketba",11.5,8.74,76,54,TRUE,FALSE,77.5,80.74,72.81875,70.5619512195122,72,FALSE,71.6903506097561,105.555555555556,75,TRUE,30.5555555555556,0.614583333333333,0.208333333333333,0.25,0.354166666666667,0.366071428571429,0.24390243902439,0.222222222222222,0.232142857142857,0.588235294117647,0.218487394957983,0.19327731092437,0.628571428571429,0.384615384615385,0.68,476806,3120,3,0,0,0,0,0,0,0,0,0,"3120 Kizmahr  Grell",0,0,0,0,0.075,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"33",33,476806,3120,2571,3120,25,17,35,22,5,13,5,31,18,200,"ABC Amsterdam","ABC Amst",476806,2571,2571,3120,19,13,32,10,7,24,10,19,16,200,"Basketball Stars Weert","Basketba",11.5,8.74,76,54,TRUE,FALSE,77.5,80.74,72.81875,70.5619512195122,72,FALSE,71.6903506097561,105.555555555556,75,TRUE,30.5555555555556,0.614583333333333,0.208333333333333,0.25,0.354166666666667,0.366071428571429,0.24390243902439,0.222222222222222,0.232142857142857,0.588235294117647,0.218487394957983,0.19327731092437,0.628571428571429,0.384615384615385,0.68,476806,3120,4,0,0,0,0,0,1,0,2,0,"3120 Hicham  Kherrazi",0,0,0,0,0.1,1,0.129032258064516,0,0,0,1,0,0,1,0,0.307692307692308,0.48780487804878,0,0,0
"34",34,476806,3120,2571,3120,25,17,35,22,5,13,5,31,18,200,"ABC Amsterdam","ABC Amst",476806,2571,2571,3120,19,13,32,10,7,24,10,19,16,200,"Basketball Stars Weert","Basketba",11.5,8.74,76,54,TRUE,FALSE,77.5,80.74,72.81875,70.5619512195122,72,FALSE,71.6903506097561,105.555555555556,75,TRUE,30.5555555555556,0.614583333333333,0.208333333333333,0.25,0.354166666666667,0.366071428571429,0.24390243902439,0.222222222222222,0.232142857142857,0.588235294117647,0.218487394957983,0.19327731092437,0.628571428571429,0.384615384615385,0.68,476806,3120,11,2,1,2,2,0,0,0,2,0,"3120 Dimeo van der Horst",0,1,0,0,0.275,2.92,0.137008797653959,5,1.71232876712329,1,0,1,0.856164383561644,3.92,0.184331797235023,0.111888111888112,0.177383592017738,0,0,0
"35",35,476806,3120,2571,3120,25,17,35,22,5,13,5,31,18,200,"ABC Amsterdam","ABC Amst",476806,2571,2571,3120,19,13,32,10,7,24,10,19,16,200,"Basketball Stars Weert","Basketba",11.5,8.74,76,54,TRUE,FALSE,77.5,80.74,72.81875,70.5619512195122,72,FALSE,71.6903506097561,105.555555555556,75,TRUE,30.5555555555556,0.614583333333333,0.208333333333333,0.25,0.354166666666667,0.366071428571429,0.24390243902439,0.222222222222222,0.232142857142857,0.588235294117647,0.218487394957983,0.19327731092437,0.628571428571429,0.384615384615385,0.68,476806,3120,15,0,0,0,0,3,5,2,1,0,"3120 Ramon  Siljade",4,0,0,0,0.375,5,0.172043010752688,9,1.8,0,1,0.9,0.9,5,0,0.123076923076923,0.0650406504065041,0.222222222222222,0,0
"36",36,476806,3120,2571,3120,25,17,35,22,5,13,5,31,18,200,"ABC Amsterdam","ABC Amst",476806,2571,2571,3120,19,13,32,10,7,24,10,19,16,200,"Basketball Stars Weert","Basketba",11.5,8.74,76,54,TRUE,FALSE,77.5,80.74,72.81875,70.5619512195122,72,FALSE,71.6903506097561,105.555555555556,75,TRUE,30.5555555555556,0.614583333333333,0.208333333333333,0.25,0.354166666666667,0.366071428571429,0.24390243902439,0.222222222222222,0.232142857142857,0.588235294117647,0.218487394957983,0.19327731092437,0.628571428571429,0.384615384615385,0.68,476806,3120,19,1,1,5,3,0,1,1,4,4,"3120 Chris  Rodgers",5,2,1,0,0.475,10.46,0.284142614601019,7,0.669216061185468,0.166666666666667,0.166666666666667,0.5,0.541795665634675,12.46,0.203562340966921,0.161943319838057,0.205391527599487,0.087719298245614,0.0298356709460236,0
"37",37,476806,3120,2571,3120,25,17,35,22,5,13,5,31,18,200,"ABC Amsterdam","ABC Amst",476806,2571,2571,3120,19,13,32,10,7,24,10,19,16,200,"Basketball Stars Weert","Basketba",11.5,8.74,76,54,TRUE,FALSE,77.5,80.74,72.81875,70.5619512195122,72,FALSE,71.6903506097561,105.555555555556,75,TRUE,30.5555555555556,0.614583333333333,0.208333333333333,0.25,0.354166666666667,0.366071428571429,0.24390243902439,0.222222222222222,0.232142857142857,0.588235294117647,0.218487394957983,0.19327731092437,0.628571428571429,0.384615384615385,0.68,476806,3120,21,0,0,2,0,0,0,1,2,1,"3120 Mohamed  Kherrazi",2,1,0,0,0.525,3,0.0737327188940092,0,0,0,0,0,0,4,0.0705467372134039,0.0879120879120879,0.0929152148664344,0.0793650793650794,0,0
"38",38,476806,3120,2571,3120,25,17,35,22,5,13,5,31,18,200,"ABC Amsterdam","ABC Amst",476806,2571,2571,3120,19,13,32,10,7,24,10,19,16,200,"Basketball Stars Weert","Basketba",11.5,8.74,76,54,TRUE,FALSE,77.5,80.74,72.81875,70.5619512195122,72,FALSE,71.6903506097561,105.555555555556,75,TRUE,30.5555555555556,0.614583333333333,0.208333333333333,0.25,0.354166666666667,0.366071428571429,0.24390243902439,0.222222222222222,0.232142857142857,0.588235294117647,0.218487394957983,0.19327731092437,0.628571428571429,0.384615384615385,0.68,476806,3120,24,7,5,5,2,1,4,0,2,1,"3120 Alton  Mason",3,3,1,0,0.6,13.22,0.284301075268817,12,0.907715582450832,0.777777777777778,0.444444444444444,0.388888888888889,0.490998363338789,16.22,0.227272727272727,0.0512820512820513,0.0813008130081301,0,0.023619906165602,0
"39",39,476806,3120,2571,3120,25,17,35,22,5,13,5,31,18,200,"ABC Amsterdam","ABC Amst",476806,2571,2571,3120,19,13,32,10,7,24,10,19,16,200,"Basketball Stars Weert","Basketba",11.5,8.74,76,54,TRUE,FALSE,77.5,80.74,72.81875,70.5619512195122,72,FALSE,71.6903506097561,105.555555555556,75,TRUE,30.5555555555556,0.614583333333333,0.208333333333333,0.25,0.354166666666667,0.366071428571429,0.24390243902439,0.222222222222222,0.232142857142857,0.588235294117647,0.218487394957983,0.19327731092437,0.628571428571429,0.384615384615385,0.68,476806,3120,32,12,9,7,3,0,0,1,10,4,"3120 Robert  Krabbendam",5,2,3,0,0.8,16.52,0.266451612903226,15,0.907990314769976,1.71428571428571,0,0.428571428571429,0.599041533546326,18.52,0.10752688172043,0.211538461538462,0.304878048780488,0.0520833333333333,0.0531447888726046,0
"40",40,476806,3120,2571,3120,25,17,35,22,5,13,5,31,18,200,"ABC Amsterdam","ABC Amst",476806,2571,2571,3120,19,13,32,10,7,24,10,19,16,200,"Basketball Stars Weert","Basketba",11.5,8.74,76,54,TRUE,FALSE,77.5,80.74,72.81875,70.5619512195122,72,FALSE,71.6903506097561,105.555555555556,75,TRUE,30.5555555555556,0.614583333333333,0.208333333333333,0.25,0.354166666666667,0.366071428571429,0.24390243902439,0.222222222222222,0.232142857142857,0.588235294117647,0.218487394957983,0.19327731092437,0.628571428571429,0.384615384615385,0.68,476806,3120,33,3,1,4,4,0,0,0,2,2,"3120 Sergio de Randamie",1,2,2,0,0.825,7.38,0.115425219941349,9,1.21951219512195,0.75,0,1,0.836431226765799,9.38,0.109439124487004,0.0372960372960373,0.0591278640059128,0,0.0343562271499666,0
"41",41,476806,3120,2571,3120,25,17,35,22,5,13,5,31,18,200,"ABC Amsterdam","ABC Amst",476806,2571,2571,3120,19,13,32,10,7,24,10,19,16,200,"Basketball Stars Weert","Basketba",11.5,8.74,76,54,TRUE,FALSE,77.5,80.74,72.81875,70.5619512195122,72,FALSE,71.6903506097561,105.555555555556,75,TRUE,30.5555555555556,0.614583333333333,0.208333333333333,0.25,0.354166666666667,0.366071428571429,0.24390243902439,0.222222222222222,0.232142857142857,0.588235294117647,0.218487394957983,0.19327731092437,0.628571428571429,0.384615384615385,0.68,476806,3120,36,0,0,9,7,1,2,0,4,4,"3120 Jessey  Voorn",0,0,1,0,0.9,15,0.21505376344086,17,1.13333333333333,0,0.181818181818182,0.772727272727273,0.772727272727273,15,0,0.0683760683760684,0.10840108401084,0,0.0157466041104014,0
"42",42,476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",16.1,16.1,78,76,TRUE,FALSE,95.1,89.1,74.5025,72.6423809523809,74,FALSE,73.5724404761905,105.405405405405,102.702702702703,FALSE,2.70270270270269,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.630202140309156,0.178359096313912,0.191438763376932,0.452830188679245,0.133333333333333,0.685714285714286,476807,3107,3,0,0,2,1,0,0,1,2,0,"3107 Wouter  Breel",2,0,0,0,0.075,2,0.280406589554855,2,1,0,0,0.5,0.5,2,0,0.444444444444444,0.634920634920635,0.277777777777778,0,0
"43",43,476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",16.1,16.1,78,76,TRUE,FALSE,95.1,89.1,74.5025,72.6423809523809,74,FALSE,73.5724404761905,105.405405405405,102.702702702703,FALSE,2.70270270270269,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.630202140309156,0.178359096313912,0.191438763376932,0.452830188679245,0.133333333333333,0.685714285714286,476807,3107,4,0,0,1,0,0,1,0,0,0,"3107 Joey  Schelvis",0,0,0,0,0.1,2,0.210304942166141,0,0,0,0.5,0,0,2,0,0,0,0,0,0
"44",44,476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",16.1,16.1,78,76,TRUE,FALSE,95.1,89.1,74.5025,72.6423809523809,74,FALSE,73.5724404761905,105.405405405405,102.702702702703,FALSE,2.70270270270269,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.630202140309156,0.178359096313912,0.191438763376932,0.452830188679245,0.133333333333333,0.685714285714286,476807,3107,7,0,0,0,0,0,0,0,0,0,"3107 Rogillio  Sewrattan",0,0,0,0,0.175,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"45",45,476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",16.1,16.1,78,76,TRUE,FALSE,95.1,89.1,74.5025,72.6423809523809,74,FALSE,73.5724404761905,105.405405405405,102.702702702703,FALSE,2.70270270270269,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.630202140309156,0.178359096313912,0.191438763376932,0.452830188679245,0.133333333333333,0.685714285714286,476807,3107,11,0,0,0,0,0,0,0,0,1,"3107 Mick  Burger",1,0,1,0,0.275,1,0.0382372622120256,0,0,NA,NA,NA,NA,1,0,0,0,0,0.0500584312998685,0
"46",46,476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",16.1,16.1,78,76,TRUE,FALSE,95.1,89.1,74.5025,72.6423809523809,74,FALSE,73.5724404761905,105.405405405405,102.702702702703,FALSE,2.70270270270269,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.630202140309156,0.178359096313912,0.191438763376932,0.452830188679245,0.133333333333333,0.685714285714286,476807,3107,19,3,2,4,3,0,0,2,1,4,"3107 Johan  Kuijper",5,0,0,0,0.475,9.38,0.207648458686148,8,0.852878464818763,0.75,0,0.75,0.743494423791822,9.38,0,0.0701754385964912,0.050125313283208,0.087719298245614,0,0
"47",47,476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",16.1,16.1,78,76,TRUE,FALSE,95.1,89.1,74.5025,72.6423809523809,74,FALSE,73.5724404761905,105.405405405405,102.702702702703,FALSE,2.70270270270269,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.630202140309156,0.178359096313912,0.191438763376932,0.452830188679245,0.133333333333333,0.685714285714286,476807,3107,20,3,2,7,5,0,0,9,2,1,"3107 Jeroen  Slor",5,0,0,0,0.5,9.38,0.19726603575184,12,1.27931769722814,0.428571428571429,0,0.714285714285714,0.715990453460621,9.38,0,0.244444444444444,0.0952380952380952,0.375,0,0
"48",48,476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",16.1,16.1,78,76,TRUE,FALSE,95.1,89.1,74.5025,72.6423809523809,74,FALSE,73.5724404761905,105.405405405405,102.702702702703,FALSE,2.70270270270269,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.630202140309156,0.178359096313912,0.191438763376932,0.452830188679245,0.133333333333333,0.685714285714286,476807,3107,31,12,7,12,3,1,3,3,6,1,"3107 Monta  McGhee",1,2,0,0,0.775,21.52,0.291984668091313,16,0.743494423791822,0.8,0.2,0.3,0.389863547758285,23.52,0.123839009287926,0.129032258064516,0.184331797235023,0.0806451612903226,0,0
"49",49,476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",16.1,16.1,78,76,TRUE,FALSE,95.1,89.1,74.5025,72.6423809523809,74,FALSE,73.5724404761905,105.405405405405,102.702702702703,FALSE,2.70270270270269,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.630202140309156,0.178359096313912,0.191438763376932,0.452830188679245,0.133333333333333,0.685714285714286,476807,3107,33,12,9,4,3,0,2,1,1,3,"3107 Danny  Gibson",1,4,2,0,0.825,14.52,0.185068349106204,15,1.03305785123967,2,0.333333333333333,0.5,0.651041666666667,18.52,0.21680216802168,0.0269360269360269,0.0288600288600289,0.0252525252525253,0.0333722875332457,0
"50",50,476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",16.1,16.1,78,76,TRUE,FALSE,95.1,89.1,74.5025,72.6423809523809,74,FALSE,73.5724404761905,105.405405405405,102.702702702703,FALSE,2.70270270270269,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.630202140309156,0.178359096313912,0.191438763376932,0.452830188679245,0.133333333333333,0.685714285714286,476807,3107,34,0,0,8,3,1,9,2,2,0,"3107 Ronny  LeMelle",2,3,3,0,0.85,17,0.210304942166141,9,0.529411764705882,0,0.529411764705882,0.264705882352941,0.264705882352941,20,0.165745856353591,0.0522875816993464,0.0560224089635854,0.0490196078431373,0.0485861244969312,0
"51",51,476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",16.1,16.1,78,76,TRUE,FALSE,95.1,89.1,74.5025,72.6423809523809,74,FALSE,73.5724404761905,105.405405405405,102.702702702703,FALSE,2.70270270270269,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.630202140309156,0.178359096313912,0.191438763376932,0.452830188679245,0.133333333333333,0.685714285714286,476807,3107,38,5,4,15,6,0,0,4,11,1,"3107 Seamus  Boxley",3,1,0,2,0.95,18.3,0.202556865349494,16,0.87431693989071,0.333333333333333,0,0.4,0.46242774566474,19.3,0.053475935828877,0.175438596491228,0.275689223057644,0.087719298245614,0,0.0619195046439629
"52",52,476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",16.1,16.1,76,78,FALSE,TRUE,89.1,95.1,72.6423809523809,74.5025,74,FALSE,73.5724404761905,102.702702702703,105.405405405405,TRUE,-2.70270270270269,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.429835651074589,0.366624525916561,0.20353982300885,0.470588235294118,0.310344827586207,0.485714285714286,476807,3138,2,0,0,0,0,0,0,0,1,0,"3138 Jeroen van de List",1,0,0,0,0.05,0,0,0,NA,NA,NA,NA,NA,0,0,0.222222222222222,0.416666666666667,0,0,0
"53",53,476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",16.1,16.1,76,78,FALSE,TRUE,89.1,95.1,72.6423809523809,74.5025,74,FALSE,73.5724404761905,102.702702702703,105.405405405405,TRUE,-2.70270270270269,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.429835651074589,0.366624525916561,0.20353982300885,0.470588235294118,0.310344827586207,0.485714285714286,476807,3138,4,0,0,1,1,0,0,0,0,0,"3138 Joost  Padberg",1,0,0,0,0.1,1,0.112233445566779,2,2,0,0,1,1,1,0,0,0,0,0,0
"54",54,476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",16.1,16.1,76,78,FALSE,TRUE,89.1,95.1,72.6423809523809,74.5025,74,FALSE,73.5724404761905,102.702702702703,105.405405405405,TRUE,-2.70270270270269,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.429835651074589,0.366624525916561,0.20353982300885,0.470588235294118,0.310344827586207,0.485714285714286,476807,3138,10,2,0,0,0,0,0,0,0,2,"3138 Camilo  Behage",2,1,1,0,0.25,2.92,0.131088664421998,0,0,Inf,NA,NA,0,3.92,0.16,0,0,0,0.0536894735076004,0
"55",55,476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",16.1,16.1,76,78,FALSE,TRUE,89.1,95.1,72.6423809523809,74.5025,74,FALSE,73.5724404761905,102.702702702703,105.405405405405,TRUE,-2.70270270270269,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.429835651074589,0.366624525916561,0.20353982300885,0.470588235294118,0.310344827586207,0.485714285714286,476807,3138,16,2,0,4,1,0,2,2,0,0,"3138 Bob van den Enden",4,0,1,0,0.4,6.92,0.194163860830528,2,0.289017341040462,0.333333333333333,0.333333333333333,0.166666666666667,0.144508670520231,6.92,0,0.0555555555555556,0,0.119047619047619,0.0335559209422503,0
"56",56,476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",16.1,16.1,76,78,FALSE,TRUE,89.1,95.1,72.6423809523809,74.5025,74,FALSE,73.5724404761905,102.702702702703,105.405405405405,TRUE,-2.70270270270269,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.429835651074589,0.366624525916561,0.20353982300885,0.470588235294118,0.310344827586207,0.485714285714286,476807,3138,22,5,3,7,4,0,1,8,2,0,"3138 Keith  Spencer",4,1,1,0,0.55,10.3,0.210182634425059,11,1.06796116504854,0.625,0.125,0.5,0.533980582524272,11.3,0.102564102564103,0.202020202020202,0.0757575757575757,0.346320346320346,0.0244043061398184,0
"57",57,476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",16.1,16.1,76,78,FALSE,TRUE,89.1,95.1,72.6423809523809,74.5025,74,FALSE,73.5724404761905,102.702702702703,105.405405405405,TRUE,-2.70270270270269,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.429835651074589,0.366624525916561,0.20353982300885,0.470588235294118,0.310344827586207,0.485714285714286,476807,3138,22,13,9,4,2,1,4,0,4,0,"3138 Jayme  Miller",4,1,1,0,0.55,13.98,0.28527701254974,16,1.1444921316166,1.625,0.5,0.4375,0.572246065808298,14.98,0.0930232558139535,0.0808080808080808,0.151515151515151,0,0.0244043061398184,0
"58",58,476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",16.1,16.1,76,78,FALSE,TRUE,89.1,95.1,72.6423809523809,74.5025,74,FALSE,73.5724404761905,102.702702702703,105.405405405405,TRUE,-2.70270270270269,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.429835651074589,0.366624525916561,0.20353982300885,0.470588235294118,0.310344827586207,0.485714285714286,476807,3138,23,0,0,2,1,1,3,0,3,1,"3138 Rein van der Kamp",4,1,1,0,0.575,6,0.117113160591421,5,0.833333333333333,0,0.6,0.5,0.5,7,0.0808080808080808,0.0579710144927536,0.108695652173913,0,0.0233432493511306,0
"59",59,476807,3138,3107,3138,35,17,34,16,9,29,17,26,10,200,"BV Aris","BV Aris",476807,3107,3107,3138,35,24,53,24,2,15,22,25,11,200,"BS Leiden","BS Leide",16.1,16.1,76,78,FALSE,TRUE,89.1,95.1,72.6423809523809,74.5025,74,FALSE,73.5724404761905,102.702702702703,105.405405405405,TRUE,-2.70270270270269,0.468253968253968,0.404761904761905,0.135135135135135,0.26984126984127,0.397058823529412,0.458333333333333,0.148648648648649,0.352941176470588,0.429835651074589,0.366624525916561,0.20353982300885,0.470588235294118,0.310344827586207,0.485714285714286,476807,3138,30,2,0,4,2,1,4,1,1,1,"3138 Tristan  Blackwood",2,7,2,0,0.75,9.92,0.148447437336326,7,0.705645161290323,0.25,0.5,0.4375,0.39237668161435,16.92,0.444444444444444,0.0296296296296296,0.0277777777777778,0.0317460317460317,0.0357929823384003,0
