"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Nrtg","Home","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct"
"91",91,770801,3520,3520,10757,12,7,41,21,6,20,6,26,9,200,"BV Noordkop","BV Noord",770801,10757,3520,10757,12,8,40,22,11,31,14,31,8,200,"BC APOLLO Amsterdam","BC APOLL",5.52,5.52,67,85,FALSE,TRUE,75.52,84.52,69.6205405405405,70.289,70,FALSE,69.9547702702703,95.7142857142857,121.428571428571,-25.7142857142857,FALSE,0.491803278688525,0.162162162162162,0.128571428571429,0.114754098360656,0.542253521126761,0.35,0.114285714285714,0.112676056338028,0.616355983162959,0.300661455201443,0.0829825616355983,0.51219512195122,0.3,0.583333333333333
"92",92,770801,10757,3520,10757,12,8,40,22,11,31,14,31,8,200,"BC APOLLO Amsterdam","BC APOLL",770801,3520,3520,10757,12,7,41,21,6,20,6,26,9,200,"BV Noordkop","BV Noord",5.52,5.52,85,67,TRUE,FALSE,84.52,75.52,70.289,69.6205405405405,70,FALSE,69.9547702702703,121.428571428571,95.7142857142857,25.7142857142857,TRUE,0.542253521126761,0.35,0.114285714285714,0.112676056338028,0.491803278688525,0.162162162162162,0.128571428571429,0.114754098360656,0.522739153162572,0.405122843700993,0.0721380031364349,0.55,0.354838709677419,0.666666666666667
"93",93,770802,1771,1771,3107,12,7,40,21,5,26,8,25,11,200,"Landstede Basketbal","Landsted",770802,3107,1771,3107,18,10,40,20,8,24,11,33,13,200,"BS Leiden","BS Leide",5.52,8.28,64,74,FALSE,TRUE,82.52,85.28,74.1687804878049,73.51,74,FALSE,73.8393902439024,86.4864864864865,100,-13.5135135135135,FALSE,0.431818181818182,0.195121951219512,0.148648648648649,0.106060606060606,0.5,0.305555555555556,0.175675675675676,0.15625,0.559284116331096,0.363534675615213,0.0771812080536913,0.525,0.192307692307692,0.583333333333333
"94",94,770802,3107,1771,3107,18,10,40,20,8,24,11,33,13,200,"BS Leiden","BS Leide",770802,1771,1771,3107,12,7,40,21,5,26,8,25,11,200,"Landstede Basketbal","Landsted",8.28,5.52,74,64,TRUE,FALSE,85.28,82.52,73.51,74.1687804878049,74,FALSE,73.8393902439024,100,86.4864864864865,13.5135135135135,TRUE,0.5,0.305555555555556,0.175675675675676,0.15625,0.431818181818182,0.195121951219512,0.148648648648649,0.106060606060606,0.553403431101273,0.332042058660764,0.114554510237963,0.5,0.333333333333333,0.555555555555556
"95",95,770803,8594,11993,8594,12,8,36,22,8,27,8,34,17,200,"Donar Groningen","Donar Gr",770803,11993,11993,8594,13,7,48,18,2,12,7,27,21,200,"Basketbal Academie Limburg","Basketba",5.52,5.98,76,49,TRUE,FALSE,85.52,86.98,77.4491428571428,79.6726829268293,79,FALSE,78.560912891986,96.2025316455696,62.0253164556962,34.1772151898734,TRUE,0.53968253968254,0.228571428571429,0.215189873417722,0.126984126984127,0.35,0.170731707317073,0.265822784810127,0.116666666666667,0.525394045534151,0.394045534150613,0.0805604203152364,0.611111111111111,0.296296296296296,0.666666666666667
"96",96,770803,11993,11993,8594,13,7,48,18,2,12,7,27,21,200,"Basketbal Academie Limburg","Basketba",770803,8594,11993,8594,12,8,36,22,8,27,8,34,17,200,"Donar Groningen","Donar Gr",5.98,5.52,49,76,FALSE,TRUE,86.98,85.52,79.6726829268293,77.4491428571428,79,FALSE,78.560912891986,62.0253164556962,96.2025316455696,-34.1772151898734,FALSE,0.35,0.170731707317073,0.265822784810127,0.116666666666667,0.53968253968254,0.228571428571429,0.215189873417722,0.126984126984127,0.72749317975144,0.18187329493786,0.0906335253107002,0.375,0.166666666666667,0.538461538461538
"97",97,770804,3107,3107,3808,15,9,36,18,7,24,9,29,20,200,"BS Leiden","BS Leide",770804,3808,3107,3808,18,11,39,16,7,24,14,27,22,200,"BV Leeuwarden","BV Leeuw",6.9,8.28,66,64,TRUE,FALSE,86.9,93.28,77.5375,79.3451162790698,78,FALSE,78.4413081395349,84.6153846153846,82.0512820512821,2.56410256410255,FALSE,0.475,0.25,0.256410256410256,0.15,0.420634920634921,0.325581395348837,0.282051282051282,0.174603174603175,0.538116591928251,0.358744394618834,0.103139013452915,0.5,0.291666666666667,0.6
"98",98,770804,3808,3107,3808,18,11,39,16,7,24,14,27,22,200,"BV Leeuwarden","BV Leeuw",770804,3107,3107,3808,15,9,36,18,7,24,9,29,20,200,"BS Leiden","BS Leide",8.28,6.9,64,66,FALSE,TRUE,93.28,86.9,79.3451162790698,77.5375,78,FALSE,78.4413081395349,82.0512820512821,84.6153846153846,-2.56410256410255,TRUE,0.420634920634921,0.325581395348837,0.282051282051282,0.174603174603175,0.475,0.25,0.256410256410256,0.15,0.547138047138047,0.336700336700337,0.116161616161616,0.41025641025641,0.291666666666667,0.611111111111111
"99",99,770805,3520,8594,3520,7,6,46,21,7,16,9,31,12,200,"BV Noordkop","BV Noord",770805,8594,8594,3520,5,3,42,22,13,32,12,27,8,200,"Donar Groningen","Donar Gr",3.22,2.3,69,86,FALSE,TRUE,77.22,84.3,68.125,72.6544186046512,70,TRUE,70.3897093023256,98.5714285714286,122.857142857143,-24.2857142857143,TRUE,0.508064516129032,0.25,0.171428571428571,0.0967741935483871,0.560810810810811,0.27906976744186,0.114285714285714,0.0405405405405405,0.705305121128488,0.245323520392518,0.0493713584789942,0.456521739130435,0.4375,0.857142857142857
"100",100,770805,8594,8594,3520,5,3,42,22,13,32,12,27,8,200,"Donar Groningen","Donar Gr",770805,3520,8594,3520,7,6,46,21,7,16,9,31,12,200,"BV Noordkop","BV Noord",2.3,3.22,86,69,TRUE,FALSE,84.3,77.22,72.6544186046512,68.125,70,TRUE,70.3897093023256,122.857142857143,98.5714285714286,24.2857142857143,FALSE,0.560810810810811,0.27906976744186,0.114285714285714,0.0405405405405405,0.508064516129032,0.25,0.171428571428571,0.0967741935483871,0.55045871559633,0.419397116644823,0.0301441677588467,0.523809523809524,0.40625,0.6
"101",101,770806,1771,10757,1771,18,14,46,25,11,23,14,35,13,200,"Landstede Basketbal","Landsted",770806,10757,10757,1771,22,13,33,16,9,26,5,21,13,200,"BC APOLLO Amsterdam","BC APOLL",8.28,10.12,97,72,TRUE,FALSE,90.28,82.12,76.156,77.5725,77,FALSE,76.86425,125.974025974026,93.5064935064935,32.4675324675325,TRUE,0.601449275362319,0.4,0.168831168831169,0.202898550724638,0.5,0.125,0.168831168831169,0.220338983050847,0.595238095238095,0.297619047619048,0.107142857142857,0.543478260869565,0.478260869565217,0.777777777777778
"102",102,770806,10757,10757,1771,22,13,33,16,9,26,5,21,13,200,"BC APOLLO Amsterdam","BC APOLL",770806,1771,10757,1771,18,14,46,25,11,23,14,35,13,200,"Landstede Basketbal","Landsted",10.12,8.28,72,97,FALSE,TRUE,82.12,90.28,77.5725,76.156,77,FALSE,76.86425,93.5064935064935,125.974025974026,-32.4675324675325,FALSE,0.5,0.125,0.168831168831169,0.220338983050847,0.601449275362319,0.4,0.168831168831169,0.202898550724638,0.477430555555556,0.376157407407407,0.146412037037037,0.484848484848485,0.346153846153846,0.590909090909091
"103",103,770807,3808,10757,3808,8,7,37,18,12,30,12,31,11,200,"BV Leeuwarden","BV Leeuw",770807,10757,10757,3808,29,21,34,14,8,27,11,24,8,200,"BC APOLLO Amsterdam","BC APOLL",3.68,13.34,79,73,TRUE,FALSE,81.68,82.34,68.4833333333333,71.4107142857143,70,FALSE,69.9470238095238,112.857142857143,104.285714285714,8.57142857142857,TRUE,0.537313432835821,0.333333333333333,0.157142857142857,0.104477611940299,0.426229508196721,0.261904761904762,0.114285714285714,0.344262295081967,0.523486134691568,0.424448217317487,0.0520656479909451,0.486486486486487,0.4,0.875
"104",104,770807,10757,10757,3808,29,21,34,14,8,27,11,24,8,200,"BC APOLLO Amsterdam","BC APOLL",770807,3808,10757,3808,8,7,37,18,12,30,12,31,11,200,"BV Leeuwarden","BV Leeuw",13.34,3.68,73,79,FALSE,TRUE,82.34,81.68,71.4107142857143,68.4833333333333,70,FALSE,69.9470238095238,104.285714285714,112.857142857143,-8.57142857142857,FALSE,0.426229508196721,0.261904761904762,0.114285714285714,0.344262295081967,0.537313432835821,0.333333333333333,0.157142857142857,0.104477611940299,0.457358084476729,0.36319612590799,0.179445789615281,0.411764705882353,0.296296296296296,0.724137931034483
"105",105,770808,3103,11993,3103,18,12,41,20,9,23,13,35,18,200,"Rotterdam Basketbal","Rotterda",770808,11993,11993,3103,22,16,39,17,4,23,5,22,17,200,"Basketbal Academie Limburg","Basketba",8.28,10.12,79,62,TRUE,FALSE,90.28,89.12,76.37,83.63625,80,TRUE,80.003125,98.75,77.5,21.25,TRUE,0.5234375,0.371428571428571,0.225,0.1875,0.370967741935484,0.125,0.2125,0.258064516129032,0.567238516878805,0.318206972883232,0.114554510237963,0.48780487804878,0.391304347826087,0.666666666666667
"106",106,770808,11993,11993,3103,22,16,39,17,4,23,5,22,17,200,"Basketbal Academie Limburg","Basketba",770808,3103,11993,3103,18,12,41,20,9,23,13,35,18,200,"Rotterdam Basketbal","Rotterda",10.12,8.28,62,79,FALSE,TRUE,89.12,90.28,83.63625,76.37,80,TRUE,80.003125,77.5,98.75,-21.25,FALSE,0.370967741935484,0.125,0.2125,0.258064516129032,0.5234375,0.371428571428571,0.225,0.1875,0.540765391014975,0.318912922906267,0.140321686078758,0.435897435897436,0.173913043478261,0.727272727272727
"107",107,770809,1771,1771,8594,7,6,46,16,10,21,9,18,15,200,"Landstede Basketbal","Landsted",770809,8594,1771,8594,16,14,35,22,7,22,10,31,12,200,"Donar Groningen","Donar Gr",3.22,7.36,68,79,FALSE,TRUE,85.22,76.36,75.34925,65.66,71,TRUE,70.504625,95.7746478873239,111.267605633803,-15.4929577464789,FALSE,0.462686567164179,0.225,0.211267605633803,0.0895522388059701,0.570175438596491,0.357142857142857,0.169014084507042,0.245614035087719,0.655084021646255,0.299060096838508,0.0458558815152378,0.347826086956522,0.476190476190476,0.857142857142857
"108",108,770809,8594,1771,8594,16,14,35,22,7,22,10,31,12,200,"Donar Groningen","Donar Gr",770809,1771,1771,8594,7,6,46,16,10,21,9,18,15,200,"Landstede Basketbal","Landsted",7.36,3.22,79,68,TRUE,FALSE,76.36,85.22,65.66,75.34925,71,TRUE,70.504625,111.267605633803,95.7746478873239,15.4929577464789,TRUE,0.570175438596491,0.357142857142857,0.169014084507042,0.245614035087719,0.462686567164179,0.225,0.211267605633803,0.0895522388059701,0.543816034804226,0.341827221876942,0.114356743318832,0.628571428571429,0.318181818181818,0.875
"109",109,770810,3103,3103,3107,15,8,34,15,12,32,10,28,20,200,"Rotterdam Basketbal","Rotterda",770810,3107,3103,3107,18,13,53,29,7,24,11,36,10,200,"BS Leiden","BS Leide",6.9,8.28,74,92,FALSE,TRUE,92.9,95.28,83.8282608695652,82.9064102564103,83,FALSE,83.3673355629877,89.1566265060241,110.843373493976,-21.6867469879518,FALSE,0.5,0.217391304347826,0.240963855421687,0.121212121212121,0.512987012987013,0.282051282051282,0.120481927710843,0.168831168831169,0.46639231824417,0.438957475994513,0.0946502057613169,0.441176470588235,0.375,0.533333333333333
"110",110,770810,3107,3103,3107,18,13,53,29,7,24,11,36,10,200,"BS Leiden","BS Leide",770810,3103,3103,3107,15,8,34,15,12,32,10,28,20,200,"Rotterdam Basketbal","Rotterda",8.28,6.9,92,74,TRUE,FALSE,95.28,92.9,82.9064102564103,83.8282608695652,83,FALSE,83.3673355629877,110.843373493976,89.1566265060241,21.6867469879518,TRUE,0.512987012987013,0.282051282051282,0.120481927710843,0.168831168831169,0.5,0.217391304347826,0.240963855421687,0.121212121212121,0.621482176360225,0.281425891181989,0.0970919324577861,0.547169811320755,0.291666666666667,0.722222222222222
"111",111,770811,3808,8594,3808,8,6,47,20,4,20,9,27,14,200,"BV Leeuwarden","BV Leeuw",770811,8594,8594,3808,11,10,46,25,8,25,11,31,14,200,"Donar Groningen","Donar Gr",3.68,5.06,58,84,FALSE,TRUE,84.68,90.06,74.32775,78.29,76,FALSE,76.308875,76.3157894736842,110.526315789474,-34.2105263157895,TRUE,0.388059701492537,0.225,0.184210526315789,0.0895522388059701,0.52112676056338,0.289473684210526,0.184210526315789,0.140845070422535,0.664968873797397,0.282965478211658,0.0520656479909451,0.425531914893617,0.2,0.75
"112",112,770811,8594,8594,3808,11,10,46,25,8,25,11,31,14,200,"Donar Groningen","Donar Gr",770811,3808,8594,3808,8,6,47,20,4,20,9,27,14,200,"BV Leeuwarden","BV Leeuw",5.06,3.68,84,58,TRUE,FALSE,90.06,84.68,78.29,74.32775,76,FALSE,76.308875,110.526315789474,76.3157894736842,34.2105263157895,FALSE,0.52112676056338,0.289473684210526,0.184210526315789,0.140845070422535,0.388059701492537,0.225,0.184210526315789,0.0895522388059701,0.60478569550355,0.32868787799106,0.0665264265053905,0.543478260869565,0.32,0.909090909090909
"113",113,770812,3520,11993,3520,13,10,47,19,4,14,3,23,14,200,"BV Noordkop","BV Noord",770812,11993,11993,3520,23,12,57,29,3,13,14,29,14,200,"Basketbal Academie Limburg","Basketba",5.98,10.58,60,79,FALSE,TRUE,80.98,94.58,77.168125,79.1951351351351,78,FALSE,78.1816300675676,76.9230769230769,101.282051282051,-24.3589743589744,TRUE,0.409836065573771,0.09375,0.179487179487179,0.163934426229508,0.478571428571429,0.378378378378378,0.179487179487179,0.171428571428571,0.701702000597193,0.209017617199164,0.0892803822036429,0.404255319148936,0.285714285714286,0.769230769230769
"114",114,770812,11993,11993,3520,23,12,57,29,3,13,14,29,14,200,"Basketbal Academie Limburg","Basketba",770812,3520,11993,3520,13,10,47,19,4,14,3,23,14,200,"BV Noordkop","BV Noord",10.58,5.98,79,60,TRUE,FALSE,94.58,80.98,79.1951351351351,77.168125,78,FALSE,78.1816300675676,101.282051282051,76.9230769230769,24.3589743589744,FALSE,0.478571428571429,0.378378378378378,0.179487179487179,0.171428571428571,0.409836065573771,0.09375,0.179487179487179,0.163934426229508,0.707371556217424,0.161330354926781,0.131298088855795,0.508771929824561,0.230769230769231,0.521739130434783
"115",115,770813,1771,1771,3103,23,17,39,21,10,24,7,23,18,200,"Landstede Basketbal","Landsted",770813,3103,1771,3103,22,16,34,20,12,34,13,27,10,200,"Rotterdam Basketbal","Rotterda",10.58,10.12,89,92,FALSE,TRUE,91.58,88.12,84.5305882352941,74.21,79,TRUE,79.3702941176471,112.658227848101,116.455696202532,-3.79746835443038,FALSE,0.571428571428571,0.205882352941176,0.227848101265823,0.26984126984127,0.558823529411765,0.361111111111111,0.126582278481013,0.235294117647059,0.530035335689046,0.326175591193259,0.143789073117695,0.538461538461538,0.416666666666667,0.739130434782609
"116",116,770813,3103,1771,3103,22,16,34,20,12,34,13,27,10,200,"Rotterdam Basketbal","Rotterda",770813,1771,1771,3103,23,17,39,21,10,24,7,23,18,200,"Landstede Basketbal","Landsted",10.12,10.58,92,89,TRUE,FALSE,88.12,91.58,74.21,84.5305882352941,79,TRUE,79.3702941176471,116.455696202532,112.658227848101,3.79746835443038,TRUE,0.558823529411765,0.361111111111111,0.126582278481013,0.235294117647059,0.571428571428571,0.205882352941176,0.227848101265823,0.26984126984127,0.435227854582693,0.435227854582693,0.129544290834613,0.588235294117647,0.352941176470588,0.727272727272727
"117",117,770814,3107,3107,10757,12,7,44,20,12,27,9,33,13,200,"BS Leiden","BS Leide",770814,10757,3107,10757,18,17,30,13,7,31,7,42,18,200,"BC APOLLO Amsterdam","BC APOLL",5.52,8.28,83,64,TRUE,FALSE,89.52,87.28,82.1558823529412,79.60275,81,FALSE,80.8793161764706,102.469135802469,79.0123456790123,23.4567901234568,FALSE,0.535211267605634,0.176470588235294,0.160493827160494,0.0985915492957746,0.385245901639344,0.175,0.222222222222222,0.278688524590164,0.575013068478829,0.352848928384736,0.0721380031364349,0.454545454545455,0.444444444444444,0.583333333333333
"118",118,770814,10757,3107,10757,18,17,30,13,7,31,7,42,18,200,"BC APOLLO Amsterdam","BC APOLL",770814,3107,3107,10757,12,7,44,20,12,27,9,33,13,200,"BS Leiden","BS Leide",8.28,5.52,64,83,FALSE,TRUE,87.28,89.52,79.60275,82.1558823529412,81,FALSE,80.8793161764706,79.0123456790123,102.469135802469,-23.4567901234568,TRUE,0.385245901639344,0.175,0.222222222222222,0.278688524590164,0.535211267605634,0.176470588235294,0.160493827160494,0.0985915492957746,0.433025404157044,0.447459584295612,0.119515011547344,0.433333333333333,0.225806451612903,0.944444444444444
"119",119,770815,1771,1771,11993,22,20,49,28,5,11,8,22,25,225,"Landstede Basketbal","Landsted",770815,11993,1771,11993,29,19,52,27,5,20,17,19,18,225,"Basketbal Academie Limburg","Basketba",10.12,13.34,91,88,TRUE,FALSE,95.12,103.34,86.56,84.6835897435897,86,FALSE,76.1082621082621,105.813953488372,102.325581395349,3.48837209302326,FALSE,0.591666666666667,0.296296296296296,0.290697674418605,0.333333333333333,0.479166666666667,0.435897435897436,0.209302325581395,0.263888888888889,0.698802053622362,0.15687393040502,0.144324015972618,0.571428571428571,0.454545454545455,0.909090909090909
"120",120,770815,11993,1771,11993,29,19,52,27,5,20,17,19,18,225,"Basketbal Academie Limburg","Basketba",770815,1771,1771,11993,22,20,49,28,5,11,8,22,25,225,"Landstede Basketbal","Landsted",13.34,10.12,88,91,FALSE,TRUE,103.34,95.12,84.6835897435897,86.56,86,FALSE,76.1082621082621,102.325581395349,105.813953488372,-3.48837209302326,TRUE,0.479166666666667,0.435897435897436,0.209302325581395,0.263888888888889,0.591666666666667,0.296296296296296,0.290697674418605,0.333333333333333,0.609327396297164,0.234356690883525,0.156315912819311,0.519230769230769,0.25,0.655172413793103
"121",121,770816,3103,3103,3520,19,11,43,28,3,15,6,27,3,200,"Rotterdam Basketbal","Rotterda",770816,3520,3103,3520,26,21,39,14,8,19,9,28,4,200,"BV Noordkop","BV Noord",8.74,11.96,76,73,TRUE,FALSE,69.74,73.96,64.6417647058824,64.33,64,FALSE,64.4858823529412,118.75,114.0625,4.6875,FALSE,0.560344827586207,0.176470588235294,0.046875,0.189655172413793,0.448275862068966,0.25,0.0625,0.362068965517241,0.644291279592448,0.224752771950854,0.130955948456698,0.651162790697674,0.2,0.578947368421053
"122",122,770816,3520,3103,3520,26,21,39,14,8,19,9,28,4,200,"BV Noordkop","BV Noord",770816,3103,3103,3520,19,11,43,28,3,15,6,27,3,200,"Rotterdam Basketbal","Rotterda",11.96,8.74,73,76,FALSE,TRUE,73.96,69.74,64.33,64.6417647058824,64,FALSE,64.4858823529412,114.0625,118.75,-4.6875,TRUE,0.448275862068966,0.25,0.0625,0.362068965517241,0.560344827586207,0.176470588235294,0.046875,0.189655172413793,0.55746140651801,0.2715837621498,0.17095483133219,0.358974358974359,0.421052631578947,0.807692307692308
"123",123,770817,3103,3103,10757,21,16,41,22,8,24,6,34,10,200,"Rotterdam Basketbal","Rotterda",770817,10757,3103,10757,13,8,45,21,7,26,12,32,12,200,"BC APOLLO Amsterdam","BC APOLL",9.66,5.98,84,71,TRUE,FALSE,84.66,88.98,78.7468421052632,76.9773913043478,78,FALSE,77.8621167048055,107.692307692308,91.025641025641,16.6666666666667,FALSE,0.523076923076923,0.157894736842105,0.128205128205128,0.246153846153846,0.443661971830986,0.260869565217391,0.153846153846154,0.112676056338028,0.549156174658452,0.321457272970801,0.129386552370747,0.536585365853659,0.333333333333333,0.761904761904762
"124",124,770817,10757,3103,10757,13,8,45,21,7,26,12,32,12,200,"BC APOLLO Amsterdam","BC APOLL",770817,3103,3103,10757,21,16,41,22,8,24,6,34,10,200,"Rotterdam Basketbal","Rotterda",5.98,9.66,71,84,FALSE,TRUE,88.98,84.66,76.9773913043478,78.7468421052632,78,FALSE,77.8621167048055,91.025641025641,107.692307692308,-16.6666666666667,TRUE,0.443661971830986,0.260869565217391,0.153846153846154,0.112676056338028,0.523076923076923,0.157894736842105,0.128205128205128,0.246153846153846,0.584567420109119,0.337750064951936,0.0776825149389452,0.466666666666667,0.269230769230769,0.615384615384615
"125",125,770818,3808,11993,3808,21,19,48,21,4,18,9,31,19,225,"BV Leeuwarden","BV Leeuw",770818,11993,11993,3808,32,18,51,23,4,16,9,22,13,225,"Basketbal Academie Limburg","Basketba",9.66,14.72,73,76,FALSE,TRUE,94.66,94.72,81.9235483870968,85.09,84,FALSE,74.2282437275986,86.9047619047619,90.4761904761905,-3.57142857142858,TRUE,0.409090909090909,0.290322580645161,0.226190476190476,0.287878787878788,0.432835820895522,0.225,0.154761904761905,0.26865671641791,0.63441712926249,0.237906423473434,0.127676447264076,0.4375,0.222222222222222,0.904761904761905
"126",126,770818,11993,11993,3808,32,18,51,23,4,16,9,22,13,225,"Basketbal Academie Limburg","Basketba",770818,3808,11993,3808,21,19,48,21,4,18,9,31,19,225,"BV Leeuwarden","BV Leeuw",14.72,9.66,76,73,TRUE,FALSE,94.72,94.66,85.09,81.9235483870968,84,FALSE,74.2282437275986,90.4761904761905,86.9047619047619,3.57142857142858,FALSE,0.432835820895522,0.225,0.154761904761905,0.26865671641791,0.409090909090909,0.290322580645161,0.226190476190476,0.287878787878788,0.624082232011747,0.195790504160548,0.180127263827704,0.450980392156863,0.25,0.5625
"127",127,770819,1771,1771,3520,16,15,41,17,8,22,5,21,6,200,"Landstede Basketbal","Landsted",770819,3520,1771,3520,13,9,45,26,5,14,10,35,8,200,"BV Noordkop","BV Noord",7.36,5.98,73,76,FALSE,TRUE,76.36,72.98,71.2775,63.3154838709677,67,TRUE,67.2964919354839,108.955223880597,113.432835820896,-4.4776119402985,FALSE,0.46031746031746,0.125,0.0895522388059701,0.238095238095238,0.567796610169492,0.32258064516129,0.119402985074627,0.152542372881356,0.582717453098351,0.312677657760091,0.104604889141558,0.414634146341463,0.363636363636364,0.9375
"128",128,770819,3520,1771,3520,13,9,45,26,5,14,10,35,8,200,"BV Noordkop","BV Noord",770819,1771,1771,3520,16,15,41,17,8,22,5,21,6,200,"Landstede Basketbal","Landsted",5.98,7.36,76,73,TRUE,FALSE,72.98,76.36,63.3154838709677,71.2775,67,TRUE,67.2964919354839,113.432835820896,108.955223880597,4.4776119402985,TRUE,0.567796610169492,0.32258064516129,0.119402985074627,0.152542372881356,0.46031746031746,0.125,0.0895522388059701,0.238095238095238,0.692520775623269,0.215450907971684,0.0920283164050477,0.577777777777778,0.357142857142857,0.692307692307692
"129",129,770820,3107,3107,8594,3,1,40,16,12,28,7,13,13,200,"BS Leiden","BS Leide",770820,8594,3107,8594,16,14,35,22,11,32,16,38,18,200,"Donar Groningen","Donar Gr",1.38,7.36,69,91,FALSE,TRUE,82.38,92.36,75.7222222222222,72.288275862069,74,FALSE,74.0052490421456,93.2432432432432,122.972972972973,-29.7297297297297,FALSE,0.5,0.155555555555556,0.175675675675676,0.0147058823529412,0.574626865671642,0.551724137931034,0.243243243243243,0.208955223880597,0.576535024502739,0.403574517151917,0.0198904583453445,0.4,0.428571428571429,0.333333333333333
"130",130,770820,8594,3107,8594,16,14,35,22,11,32,16,38,18,200,"Donar Groningen","Donar Gr",770820,3107,3107,8594,3,1,40,16,12,28,7,13,13,200,"BS Leiden","BS Leide",7.36,1.38,91,69,TRUE,FALSE,92.36,82.38,72.288275862069,75.7222222222222,74,FALSE,74.0052490421456,122.972972972973,93.2432432432432,29.7297297297297,TRUE,0.574626865671642,0.551724137931034,0.243243243243243,0.208955223880597,0.5,0.155555555555556,0.175675675675676,0.0147058823529412,0.470683162990855,0.430338891877353,0.0989779451317913,0.628571428571429,0.34375,0.875
"131",131,770822,8594,8594,10757,28,19,38,22,5,19,9,24,12,200,"Donar Groningen","Donar Gr",770822,10757,8594,10757,18,12,38,13,3,27,20,24,17,200,"BC APOLLO Amsterdam","BC APOLL",12.88,8.28,78,47,TRUE,FALSE,81.88,90.28,73.1254545454545,66.4481818181818,70,TRUE,69.7868181818182,111.428571428571,67.1428571428571,44.2857142857143,FALSE,0.517543859649123,0.272727272727273,0.171428571428571,0.333333333333333,0.269230769230769,0.454545454545455,0.242857142857143,0.184615384615385,0.543789353176875,0.271894676588437,0.184315970234688,0.578947368421053,0.263157894736842,0.678571428571429
"132",132,770822,10757,8594,10757,18,12,38,13,3,27,20,24,17,200,"BC APOLLO Amsterdam","BC APOLL",770822,8594,8594,10757,28,19,38,22,5,19,9,24,12,200,"Donar Groningen","Donar Gr",8.28,12.88,47,78,FALSE,TRUE,90.28,81.88,66.4481818181818,73.1254545454545,70,TRUE,69.7868181818182,67.1428571428571,111.428571428571,-44.2857142857143,TRUE,0.269230769230769,0.454545454545455,0.242857142857143,0.184615384615385,0.517543859649123,0.272727272727273,0.171428571428571,0.333333333333333,0.518558951965066,0.368449781659389,0.112991266375546,0.342105263157895,0.111111111111111,0.666666666666667
"133",133,770823,3107,3107,11993,26,20,41,19,6,20,7,23,14,200,"BS Leiden","BS Leide",770823,11993,3107,11993,23,17,33,16,8,20,12,33,24,200,"Basketbal Academie Limburg","Basketba",11.96,10.58,76,73,TRUE,FALSE,86.96,87.58,80.219,76.9411428571429,79,FALSE,78.5800714285714,96.2025316455696,92.4050632911392,3.79746835443038,FALSE,0.459016393442623,0.175,0.177215189873418,0.327868852459016,0.528301886792453,0.342857142857143,0.30379746835443,0.320754716981132,0.561951754385965,0.274122807017544,0.163925438596491,0.463414634146341,0.3,0.769230769230769
"134",134,770823,11993,3107,11993,23,17,33,16,8,20,12,33,24,200,"Basketbal Academie Limburg","Basketba",770823,3107,3107,11993,26,20,41,19,6,20,7,23,14,200,"BS Leiden","BS Leide",10.58,11.96,73,76,FALSE,TRUE,87.58,86.96,76.9411428571429,80.219,79,FALSE,78.5800714285714,92.4050632911392,96.2025316455696,-3.79746835443038,TRUE,0.528301886792453,0.342857142857143,0.30379746835443,0.320754716981132,0.459016393442623,0.175,0.177215189873418,0.327868852459016,0.519031141868512,0.314564328405159,0.166404529726329,0.484848484848485,0.4,0.739130434782609
"135",135,770824,3103,3103,8594,8,5,38,13,6,24,9,19,14,200,"Rotterdam Basketbal","Rotterda",770824,8594,3103,8594,2,1,33,21,13,36,14,44,19,200,"Donar Groningen","Donar Gr",3.68,0.92,49,82,FALSE,TRUE,79.68,88.92,71.8669811320755,73.0321212121212,72,FALSE,72.4495511720984,68.0555555555556,113.888888888889,-45.8333333333333,FALSE,0.354838709677419,0.169811320754717,0.194444444444444,0.0806451612903226,0.58695652173913,0.424242424242424,0.263888888888889,0.0144927536231884,0.578562728380024,0.365408038976857,0.0560292326431181,0.342105263157895,0.25,0.625
"136",136,770824,8594,3103,8594,2,1,33,21,13,36,14,44,19,200,"Donar Groningen","Donar Gr",770824,3103,3103,8594,8,5,38,13,6,24,9,19,14,200,"Rotterdam Basketbal","Rotterda",0.92,3.68,82,49,TRUE,FALSE,88.92,79.68,73.0321212121212,71.8669811320755,72,FALSE,72.4495511720984,113.888888888889,68.0555555555556,45.8333333333333,TRUE,0.58695652173913,0.424242424242424,0.263888888888889,0.0144927536231884,0.354838709677419,0.169811320754717,0.194444444444444,0.0806451612903226,0.471967963386728,0.51487414187643,0.0131578947368421,0.636363636363636,0.361111111111111,0.5
