"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Home","Nrtg","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct","wed_ID.1","plg_ID.1","spl_Minuten","spl_FTA","spl_FTM","spl_FG2A","spl_FG2M","spl_FG3M","spl_FG3A","spl_OR","spl_DR","spl_TO","spl_ID","spl_PF","spl_Ast","spl_Stl","spl_Blk","spl_MinutesRatio","spl_Plays","spl_USGpct","spl_PTS","spl_PPP","spl_FTperFG","spl_FG3AperFG","spl_EFGpct","spl_TSpct","spl_Finishes","spl_Astpct","spl_TRpct","spl_DRpct","spl_ORpct","spl_Stlpct","spl_Blkpct"
"2745",2745,627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",6.9,6.9,52,68,FALSE,TRUE,79.9,74.9,72.6596666666667,67.1683870967742,70,TRUE,69.9140268817204,74.2857142857143,97.1428571428571,TRUE,-22.8571428571428,0.45,0.233333333333333,0.328571428571429,0.14,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.650263620386643,0.228471001757469,0.121265377855888,0.486486486486487,0.230769230769231,0.466666666666667,627110,8594,22,2,2,4,4,1,1,0,4,0,"8594 Craig  Osaikhwuwu",2,0,1,0,0.55,5.92,0.134713846854022,13,2.19594594594595,0.4,0.2,1.1,1.09797297297297,5.92,0,0.119225037257824,0.234604105571847,0,0.0270690111340955,0
"2746",2746,627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",6.9,6.9,52,68,FALSE,TRUE,79.9,74.9,72.6596666666667,67.1683870967742,70,TRUE,69.9140268817204,74.2857142857143,97.1428571428571,TRUE,-22.8571428571428,0.45,0.233333333333333,0.328571428571429,0.14,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.650263620386643,0.228471001757469,0.121265377855888,0.486486486486487,0.230769230769231,0.466666666666667,627110,8594,27,6,2,10,1,0,0,3,2,0,"8594 Thomas  Koenis",0,0,0,0,0.675,12.76,0.236592036341723,4,0.313479623824451,0.6,0,0.1,0.156739811912226,12.76,0,0.121432908318154,0.0955794504181601,0.148148148148148,0,0
"2747",2747,627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",6.9,6.9,52,68,FALSE,TRUE,79.9,74.9,72.6596666666667,67.1683870967742,70,TRUE,69.9140268817204,74.2857142857143,97.1428571428571,TRUE,-22.8571428571428,0.45,0.233333333333333,0.328571428571429,0.14,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.650263620386643,0.228471001757469,0.121265377855888,0.486486486486487,0.230769230769231,0.466666666666667,627110,8594,31,2,1,5,3,0,1,1,4,2,"8594 Ross  Bekkering",3,0,0,0,0.775,8.92,0.14405103153135,7,0.7847533632287,0.333333333333333,0.166666666666667,0.5,0.505780346820809,8.92,0,0.105764145954521,0.166493236212279,0.043010752688172,0,0
"2748",2748,627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",6.9,6.9,52,68,FALSE,TRUE,79.9,74.9,72.6596666666667,67.1683870967742,70,TRUE,69.9140268817204,74.2857142857143,97.1428571428571,TRUE,-22.8571428571428,0.45,0.233333333333333,0.328571428571429,0.14,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.650263620386643,0.228471001757469,0.121265377855888,0.486486486486487,0.230769230769231,0.466666666666667,627110,8594,31,2,2,7,3,0,2,0,2,2,"8594 Quentin  Pryor",4,4,1,0,0.775,11.92,0.192498687875974,8,0.671140939597315,0.222222222222222,0.222222222222222,0.333333333333333,0.403225806451613,15.92,0.301318267419962,0.0423056583818086,0.0832466181061394,0,0.0192102659661323,0
"2749",2749,627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",6.9,6.9,52,68,FALSE,TRUE,79.9,74.9,72.6596666666667,67.1683870967742,70,TRUE,69.9140268817204,74.2857142857143,97.1428571428571,TRUE,-22.8571428571428,0.45,0.233333333333333,0.328571428571429,0.14,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.650263620386643,0.228471001757469,0.121265377855888,0.486486486486487,0.230769230769231,0.466666666666667,627110,8594,34,0,0,2,1,0,3,0,2,5,"8594 Cashmere  Wright",1,4,4,1,0.85,10,0.147242877125819,2,0.2,0,0.6,0.2,0.2,14,0.237388724035608,0.038572806171649,0.0759013282732448,0,0.0700609699941296,0.0326797385620915
"2750",2750,627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",6.9,6.9,52,68,FALSE,TRUE,79.9,74.9,72.6596666666667,67.1683870967742,70,TRUE,69.9140268817204,74.2857142857143,97.1428571428571,TRUE,-22.8571428571428,0.45,0.233333333333333,0.328571428571429,0.14,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.650263620386643,0.228471001757469,0.121265377855888,0.486486486486487,0.230769230769231,0.466666666666667,627110,8594,34,3,0,8,6,2,5,1,2,4,"8594 Jason  Dourisseau",2,2,4,0,0.85,18.38,0.270632408157255,18,0.979325353645266,0.230769230769231,0.384615384615385,0.692307692307692,0.62586926286509,20.38,0.203045685279188,0.0578592092574735,0.0759013282732448,0.0392156862745098,0.0700609699941296,0
"2751",2751,627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",6.9,6.9,68,52,TRUE,FALSE,74.9,79.9,67.1683870967742,72.6596666666667,70,TRUE,69.9140268817204,97.1428571428571,74.2857142857143,FALSE,22.8571428571428,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.45,0.233333333333333,0.328571428571429,0.14,0.601001669449082,0.283806343906511,0.115191986644407,0.5,0.411764705882353,0.733333333333333,627110,11480,7,2,2,0,0,0,0,0,1,0,"11480 Marcel  Aarts",1,0,0,0,0.175,0.92,0.0701888231928285,2,2.17391304347826,Inf,NA,NA,1.08695652173913,0.92,0,0.0936768149882904,0.19047619047619,0,0,0
"2752",2752,627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",6.9,6.9,68,52,TRUE,FALSE,74.9,79.9,67.1683870967742,72.6596666666667,70,TRUE,69.9140268817204,97.1428571428571,74.2857142857143,FALSE,22.8571428571428,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.45,0.233333333333333,0.328571428571429,0.14,0.601001669449082,0.283806343906511,0.115191986644407,0.5,0.411764705882353,0.733333333333333,627110,11480,11,0,0,0,0,0,0,0,3,1,"11480 Pim de Vries",0,0,2,0,0.275,1,0.0485495812598616,0,0,NA,NA,NA,NA,1,0,0.178837555886736,0.363636363636364,0,0.100093044826253,0
"2753",2753,627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",6.9,6.9,68,52,TRUE,FALSE,74.9,79.9,67.1683870967742,72.6596666666667,70,TRUE,69.9140268817204,97.1428571428571,74.2857142857143,FALSE,22.8571428571428,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.45,0.233333333333333,0.328571428571429,0.14,0.601001669449082,0.283806343906511,0.115191986644407,0.5,0.411764705882353,0.733333333333333,627110,11480,11,0,0,2,0,1,1,0,4,0,"11480 Ralf de Pagter",3,0,0,0,0.275,3,0.145648743779585,3,1,0,0.333333333333333,0.5,0.5,3,0,0.238450074515648,0.484848484848485,0,0,0
"2754",2754,627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",6.9,6.9,68,52,TRUE,FALSE,74.9,79.9,67.1683870967742,72.6596666666667,70,TRUE,69.9140268817204,97.1428571428571,74.2857142857143,FALSE,22.8571428571428,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.45,0.233333333333333,0.328571428571429,0.14,0.601001669449082,0.283806343906511,0.115191986644407,0.5,0.411764705882353,0.733333333333333,627110,11480,20,0,0,1,0,1,5,0,0,1,"11480 Mike  Schilder",3,0,1,0,0.5,7,0.186915887850467,3,0.428571428571429,0,0.833333333333333,0.25,0.25,7,0,0,0,0,0.0275255873272196,0
"2755",2755,627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",6.9,6.9,68,52,TRUE,FALSE,74.9,79.9,67.1683870967742,72.6596666666667,70,TRUE,69.9140268817204,97.1428571428571,74.2857142857143,FALSE,22.8571428571428,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.45,0.233333333333333,0.328571428571429,0.14,0.601001669449082,0.283806343906511,0.115191986644407,0.5,0.411764705882353,0.733333333333333,627110,11480,27,2,1,9,5,0,1,1,2,1,"11480 David  Gonzalvez",3,1,2,0,0.675,11.92,0.235771151659002,11,0.922818791946309,0.2,0.1,0.5,0.503663003663004,12.92,0.0842105263157895,0.0728597449908925,0.0987654320987654,0.04778972520908,0.0407786478921772,0
"2756",2756,627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",6.9,6.9,68,52,TRUE,FALSE,74.9,79.9,67.1683870967742,72.6596666666667,70,TRUE,69.9140268817204,97.1428571428571,74.2857142857143,FALSE,22.8571428571428,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.45,0.233333333333333,0.328571428571429,0.14,0.601001669449082,0.283806343906511,0.115191986644407,0.5,0.411764705882353,0.733333333333333,627110,11480,28,0,0,2,0,3,5,0,3,4,"11480 Ali  Farokhmanesh",3,3,0,0,0.7,11,0.209803547587259,9,0.818181818181818,0,0.714285714285714,0.642857142857143,0.642857142857143,14,0.206896551724138,0.0702576112412178,0.142857142857143,0,0,0
"2757",2757,627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",6.9,6.9,68,52,TRUE,FALSE,74.9,79.9,67.1683870967742,72.6596666666667,70,TRUE,69.9140268817204,97.1428571428571,74.2857142857143,FALSE,22.8571428571428,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.45,0.233333333333333,0.328571428571429,0.14,0.601001669449082,0.283806343906511,0.115191986644407,0.5,0.411764705882353,0.733333333333333,627110,11480,30,2,2,5,2,0,0,2,3,1,"11480 Stefan  Wessels",4,2,3,1,0.75,6.92,0.123186470850022,6,0.867052023121387,0.4,0,0.4,0.506756756756757,8.92,0.119402985074627,0.109289617486339,0.133333333333333,0.0860215053763441,0.0550511746544392,0.036036036036036
"2758",2758,627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",6.9,6.9,68,52,TRUE,FALSE,74.9,79.9,67.1683870967742,72.6596666666667,70,TRUE,69.9140268817204,97.1428571428571,74.2857142857143,FALSE,22.8571428571428,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.45,0.233333333333333,0.328571428571429,0.14,0.601001669449082,0.283806343906511,0.115191986644407,0.5,0.411764705882353,0.733333333333333,627110,11480,33,2,1,5,4,2,2,0,0,4,"11480 Tony  Johnson",1,3,4,0,0.825,11.92,0.192903669539184,15,1.25838926174497,0.285714285714286,0.285714285714286,1,0.946969696969697,14.92,0.205128205128205,0,0,0,0.0667286965508354,0
"2759",2759,627110,11480,11480,8594,15,11,36,18,7,17,8,23,15,200,"Dukes Unlimited","Dukes Un",627110,8594,11480,8594,15,7,37,18,3,13,7,23,23,200,"GasTerra Flames","GasTerra",6.9,6.9,68,52,TRUE,FALSE,74.9,79.9,67.1683870967742,72.6596666666667,70,TRUE,69.9140268817204,97.1428571428571,74.2857142857143,FALSE,22.8571428571428,0.537735849056604,0.258064516129032,0.214285714285714,0.207547169811321,0.45,0.233333333333333,0.328571428571429,0.14,0.601001669449082,0.283806343906511,0.115191986644407,0.5,0.411764705882353,0.733333333333333,627110,11480,33,7,5,12,7,0,3,5,7,3,"11480 Tai  Wesley",2,4,2,0,0.825,21.22,0.343407371444755,19,0.895381715362865,0.466666666666667,0.2,0.466666666666667,0.521405049396268,25.22,0.293577981651376,0.238450074515648,0.282828282828283,0.195503421309873,0.0333643482754177,0
"2760",2760,627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",7.36,3.68,67,78,FALSE,TRUE,74.36,72.68,66.4114285714286,66.460625,66,FALSE,66.4360267857143,101.515151515152,118.181818181818,FALSE,-16.6666666666667,0.54,0.285714285714286,0.257575757575758,0.26,0.5625,0.1875,0.0757575757575758,0.09375,0.662482566248257,0.209205020920502,0.128312412831241,0.473684210526316,0.5,0.8125,627111,3107,8,0,0,1,0,0,1,0,2,1,"3107 Yannick  Franke",1,1,0,1,0.2,3,0.201721355567509,0,0,0,0.5,0,0,4,0.208333333333333,0.166666666666667,0.3125,0,0,0.116279069767442
"2761",2761,627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",7.36,3.68,67,78,FALSE,TRUE,74.36,72.68,66.4114285714286,66.460625,66,FALSE,66.4360267857143,101.515151515152,118.181818181818,FALSE,-16.6666666666667,0.54,0.285714285714286,0.257575757575758,0.26,0.5625,0.1875,0.0757575757575758,0.09375,0.662482566248257,0.209205020920502,0.128312412831241,0.473684210526316,0.5,0.8125,627111,3107,13,0,0,0,0,1,1,0,2,0,"3107 Kasper  Averink",3,1,0,0,0.325,1,0.0413787396035917,3,3,0,1,1.5,1.5,2,0.147058823529412,0.102564102564103,0.192307692307692,0,0,0
"2762",2762,627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",7.36,3.68,67,78,FALSE,TRUE,74.36,72.68,66.4114285714286,66.460625,66,FALSE,66.4360267857143,101.515151515152,118.181818181818,FALSE,-16.6666666666667,0.54,0.285714285714286,0.257575757575758,0.26,0.5625,0.1875,0.0757575757575758,0.09375,0.662482566248257,0.209205020920502,0.128312412831241,0.473684210526316,0.5,0.8125,627111,3107,18,0,0,4,3,0,0,2,5,1,"3107 Jason  Conrad",1,0,0,0,0.45,5,0.149423226346303,6,1.2,0,0,0.75,0.75,5,0,0.259259259259259,0.347222222222222,0.158730158730159,0,0
"2763",2763,627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",7.36,3.68,67,78,FALSE,TRUE,74.36,72.68,66.4114285714286,66.460625,66,FALSE,66.4360267857143,101.515151515152,118.181818181818,FALSE,-16.6666666666667,0.54,0.285714285714286,0.257575757575758,0.26,0.5625,0.1875,0.0757575757575758,0.09375,0.662482566248257,0.209205020920502,0.128312412831241,0.473684210526316,0.5,0.8125,627111,3107,24,2,1,4,2,0,1,0,3,3,"3107 Mohamed  Kherrazi",4,2,0,0,0.6,8.92,0.199928276851354,5,0.560538116591928,0.4,0.2,0.4,0.422297297297297,10.92,0.161290322580645,0.0833333333333333,0.15625,0,0,0
"2764",2764,627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",7.36,3.68,67,78,FALSE,TRUE,74.36,72.68,66.4114285714286,66.460625,66,FALSE,66.4360267857143,101.515151515152,118.181818181818,FALSE,-16.6666666666667,0.54,0.285714285714286,0.257575757575758,0.26,0.5625,0.1875,0.0757575757575758,0.09375,0.662482566248257,0.209205020920502,0.128312412831241,0.473684210526316,0.5,0.8125,627111,3107,29,4,3,6,3,0,2,2,7,5,"3107 Joshua  Duinker",4,0,0,0,0.725,14.84,0.275268498080169,9,0.606469002695418,0.5,0.25,0.375,0.457317073170732,14.84,0,0.206896551724138,0.301724137931034,0.0985221674876847,0,0
"2765",2765,627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",7.36,3.68,67,78,FALSE,TRUE,74.36,72.68,66.4114285714286,66.460625,66,FALSE,66.4360267857143,101.515151515152,118.181818181818,FALSE,-16.6666666666667,0.54,0.285714285714286,0.257575757575758,0.26,0.5625,0.1875,0.0757575757575758,0.09375,0.662482566248257,0.209205020920502,0.128312412831241,0.473684210526316,0.5,0.8125,627111,3107,34,6,6,10,4,3,3,4,2,2,"3107 Mike  Schachtner",0,1,1,0,0.85,17.76,0.280985982343448,23,1.29504504504505,0.461538461538462,0.230769230769231,0.653846153846154,0.729695431472081,18.76,0.0746268656716418,0.117647058823529,0.0735294117647059,0.168067226890756,0.0177017683513403,0
"2766",2766,627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",7.36,3.68,67,78,FALSE,TRUE,74.36,72.68,66.4114285714286,66.460625,66,FALSE,66.4360267857143,101.515151515152,118.181818181818,FALSE,-16.6666666666667,0.54,0.285714285714286,0.257575757575758,0.26,0.5625,0.1875,0.0757575757575758,0.09375,0.662482566248257,0.209205020920502,0.128312412831241,0.473684210526316,0.5,0.8125,627111,3107,37,2,1,7,5,2,4,0,4,1,"3107 Sean  Cunningham",1,4,0,0,0.925,12.92,0.187837110914034,17,1.31578947368421,0.181818181818182,0.363636363636364,0.727272727272727,0.713087248322148,16.92,0.263157894736842,0.0720720720720721,0.135135135135135,0,0,0
"2767",2767,627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",7.36,3.68,67,78,FALSE,TRUE,74.36,72.68,66.4114285714286,66.460625,66,FALSE,66.4360267857143,101.515151515152,118.181818181818,FALSE,-16.6666666666667,0.54,0.285714285714286,0.257575757575758,0.26,0.5625,0.1875,0.0757575757575758,0.09375,0.662482566248257,0.209205020920502,0.128312412831241,0.473684210526316,0.5,0.8125,627111,3107,37,2,2,6,1,0,0,0,1,4,"3107 Worthy de Jong",2,3,1,0,0.925,10.92,0.158760158760159,4,0.366300366300366,0.333333333333333,0,0.166666666666667,0.289017341040462,13.92,0.141509433962264,0.018018018018018,0.0337837837837838,0,0.0162664898363667,0
"2768",2768,627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",3.68,7.36,78,67,TRUE,FALSE,72.68,74.36,66.460625,66.4114285714286,66,FALSE,66.4360267857143,118.181818181818,101.515151515152,TRUE,16.6666666666667,0.5625,0.1875,0.0757575757575758,0.09375,0.54,0.285714285714286,0.257575757575758,0.26,0.635342789598109,0.310283687943262,0.0543735224586288,0.627906976744186,0.285714285714286,0.75,627111,11480,9,0,0,1,0,0,1,0,2,0,"11480 Mike  Schilder",0,0,0,0,0.225,2,0.122301718339143,0,0,0,0.5,0,0,2,0,0.148148148148148,0.317460317460317,0,0,0
"2769",2769,627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",3.68,7.36,78,67,TRUE,FALSE,72.68,74.36,66.460625,66.4114285714286,66,FALSE,66.4360267857143,118.181818181818,101.515151515152,TRUE,16.6666666666667,0.5625,0.1875,0.0757575757575758,0.09375,0.54,0.285714285714286,0.257575757575758,0.26,0.635342789598109,0.310283687943262,0.0543735224586288,0.627906976744186,0.285714285714286,0.75,627111,11480,10,1,0,3,2,0,0,0,2,0,"11480 Marcel  Aarts",2,0,0,2,0.25,3.46,0.190423775454045,4,1.15606936416185,0.333333333333333,0,0.666666666666667,0.578034682080925,3.46,0,0.133333333333333,0.285714285714286,0,0,0.210526315789474
"2770",2770,627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",3.68,7.36,78,67,TRUE,FALSE,72.68,74.36,66.460625,66.4114285714286,66,FALSE,66.4360267857143,118.181818181818,101.515151515152,TRUE,16.6666666666667,0.5625,0.1875,0.0757575757575758,0.09375,0.54,0.285714285714286,0.257575757575758,0.26,0.635342789598109,0.310283687943262,0.0543735224586288,0.627906976744186,0.285714285714286,0.75,627111,11480,20,0,0,2,2,0,0,2,5,2,"11480 Stefan  Wessels",3,2,2,0,0.5,4,0.110071546505228,4,1,0,0,1,1,6,0.137931034482759,0.233333333333333,0.357142857142857,0.125,0.0602305971433488,0
"2771",2771,627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",3.68,7.36,78,67,TRUE,FALSE,72.68,74.36,66.460625,66.4114285714286,66,FALSE,66.4360267857143,118.181818181818,101.515151515152,TRUE,16.6666666666667,0.5625,0.1875,0.0757575757575758,0.09375,0.54,0.285714285714286,0.257575757575758,0.26,0.635342789598109,0.310283687943262,0.0543735224586288,0.627906976744186,0.285714285714286,0.75,627111,11480,24,3,3,16,9,0,0,2,5,0,"11480 Tai  Wesley",4,2,0,2,0.6,17.38,0.398550724637681,21,1.20828538550058,0.1875,0,0.5625,0.604142692750288,19.38,0.185185185185185,0.194444444444444,0.297619047619048,0.104166666666667,0,0.087719298245614
"2772",2772,627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",3.68,7.36,78,67,TRUE,FALSE,72.68,74.36,66.460625,66.4114285714286,66,FALSE,66.4360267857143,118.181818181818,101.515151515152,TRUE,16.6666666666667,0.5625,0.1875,0.0757575757575758,0.09375,0.54,0.285714285714286,0.257575757575758,0.26,0.635342789598109,0.310283687943262,0.0543735224586288,0.627906976744186,0.285714285714286,0.75,627111,11480,25,2,1,9,6,0,0,1,2,0,"11480 Ralf de Pagter",2,3,3,0,0.625,9.92,0.218381948266373,13,1.31048387096774,0.222222222222222,0,0.666666666666667,0.655241935483871,12.92,0.205128205128205,0.08,0.114285714285714,0.05,0.0722767165720186,0
"2773",2773,627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",3.68,7.36,78,67,TRUE,FALSE,72.68,74.36,66.460625,66.4114285714286,66,FALSE,66.4360267857143,118.181818181818,101.515151515152,TRUE,16.6666666666667,0.5625,0.1875,0.0757575757575758,0.09375,0.54,0.285714285714286,0.257575757575758,0.26,0.635342789598109,0.310283687943262,0.0543735224586288,0.627906976744186,0.285714285714286,0.75,627111,11480,26,0,0,1,1,1,4,1,1,2,"11480 David  Gonzalvez",1,3,2,0,0.65,7,0.148173235680115,5,0.714285714285714,0,0.8,0.5,0.5,10,0.154241645244216,0.0512820512820513,0.0549450549450549,0.0480769230769231,0.0463312285718068,0
"2774",2774,627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",3.68,7.36,78,67,TRUE,FALSE,72.68,74.36,66.460625,66.4114285714286,66,FALSE,66.4360267857143,118.181818181818,101.515151515152,TRUE,16.6666666666667,0.5625,0.1875,0.0757575757575758,0.09375,0.54,0.285714285714286,0.257575757575758,0.26,0.635342789598109,0.310283687943262,0.0543735224586288,0.627906976744186,0.285714285714286,0.75,627111,11480,26,0,0,5,3,1,4,0,1,0,"11480 Kees  Akerboom",1,0,1,0,0.65,9,0.190508445874434,9,1,0,0.444444444444444,0.5,0.5,9,0,0.0256410256410256,0.0549450549450549,0,0.0231656142859034,0
"2775",2775,627111,11480,3107,11480,8,6,43,27,6,21,6,20,5,200,"Dukes Unlimited","Dukes Un",627111,3107,3107,11480,16,13,38,18,6,12,8,26,17,200,"BS Leiden","BS Leide",3.68,7.36,78,67,TRUE,FALSE,72.68,74.36,66.460625,66.4114285714286,66,FALSE,66.4360267857143,118.181818181818,101.515151515152,TRUE,16.6666666666667,0.5625,0.1875,0.0757575757575758,0.09375,0.54,0.285714285714286,0.257575757575758,0.26,0.635342789598109,0.310283687943262,0.0543735224586288,0.627906976744186,0.285714285714286,0.75,627111,11480,26,2,2,2,2,2,8,0,2,0,"11480 Ali  Farokhmanesh",2,1,0,0,0.65,10.92,0.23115024766098,12,1.0989010989011,0.2,0.8,0.5,0.549450549450549,11.92,0.0573065902578797,0.0512820512820513,0.10989010989011,0,0,0
