"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Home","Nrtg","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct"
"184",184,476896,3120,2571,3120,19,11,47,18,7,12,17,23,15,200,"ABC Amsterdam","ABC Amst",476896,2571,2571,3120,27,22,31,16,6,22,9,23,12,200,"Basketball Stars Weert","Basketba",8.74,12.42,68,72,FALSE,TRUE,82.74,77.42,67.2785,68.0909375,68,FALSE,67.68471875,100,105.882352941176,TRUE,-5.88235294117646,0.483050847457627,0.425,0.220588235294118,0.186440677966102,0.471698113207547,0.28125,0.176470588235294,0.415094339622642,0.693829347505167,0.177147918511957,0.129022733982876,0.382978723404255,0.583333333333333,0.578947368421053
"185",185,476897,2823,2823,6115,21,14,53,24,2,14,13,15,11,200,"EBBC","EBBC",476897,6115,2823,6115,14,12,42,30,8,26,16,30,17,200,"Giants Academy","Giants A",9.66,6.44,68,96,FALSE,TRUE,87.66,91.44,74.396976744186,74.8722580645161,75,FALSE,74.6346174043511,90.6666666666667,128,FALSE,-37.3333333333333,0.402985074626866,0.302325581395349,0.146666666666667,0.208955223880597,0.617647058823529,0.516129032258065,0.226666666666667,0.176470588235294,0.691364466475346,0.182624576050091,0.126010957474563,0.452830188679245,0.142857142857143,0.666666666666667
"186",186,476897,6115,2823,6115,14,12,42,30,8,26,16,30,17,200,"Giants Academy","Giants A",476897,2823,2823,6115,21,14,53,24,2,14,13,15,11,200,"EBBC","EBBC",6.44,9.66,96,68,TRUE,FALSE,91.44,87.66,74.8722580645161,74.396976744186,75,FALSE,74.6346174043511,128,90.6666666666667,TRUE,37.3333333333333,0.617647058823529,0.516129032258065,0.226666666666667,0.176470588235294,0.402985074626866,0.302325581395349,0.146666666666667,0.208955223880597,0.564212788823213,0.349274583557227,0.0865126276195594,0.714285714285714,0.307692307692308,0.857142857142857
"187",187,476898,3107,3138,3107,23,16,33,20,9,29,12,35,13,200,"BS Leiden","BS Leide",476898,3138,3138,3107,22,15,33,18,7,27,10,26,14,200,"BV Aris","BV Aris",10.58,10.12,83,72,TRUE,FALSE,85.58,84.12,74.4294736842105,75.7977777777778,75,FALSE,75.1136257309942,110.666666666667,96,TRUE,14.6666666666667,0.540322580645161,0.315789473684211,0.173333333333333,0.258064516129032,0.475,0.222222222222222,0.186666666666667,0.25,0.454670708184073,0.399559107192064,0.145770184623863,0.606060606060606,0.310344827586207,0.695652173913043
"188",188,476898,3138,3138,3107,22,15,33,18,7,27,10,26,14,200,"BV Aris","BV Aris",476898,3107,3138,3107,23,16,33,20,9,29,12,35,13,200,"BS Leiden","BS Leide",10.12,10.58,72,83,FALSE,TRUE,84.12,85.58,75.7977777777778,74.4294736842105,75,FALSE,75.1136257309942,96,110.666666666667,FALSE,-14.6666666666667,0.475,0.222222222222222,0.186666666666667,0.25,0.540322580645161,0.315789473684211,0.173333333333333,0.258064516129032,0.47062179121506,0.385054192812322,0.144324015972618,0.545454545454545,0.259259259259259,0.681818181818182
"189",189,476899,2393,3107,2393,21,17,38,18,10,25,18,32,25,200,"Matrixx Magixx","Matrixx ",476899,3107,3107,2393,23,15,34,17,7,21,4,19,11,200,"BS Leiden","BS Leide",9.66,10.58,83,70,TRUE,FALSE,97.66,76.58,79.4410810810811,72.8944444444444,76,TRUE,76.1677627627628,109.210526315789,92.1052631578947,TRUE,17.1052631578947,0.523809523809524,0.486486486486487,0.328947368421053,0.26984126984127,0.5,0.111111111111111,0.144736842105263,0.272727272727273,0.52298375997798,0.344068263143408,0.132947976878613,0.473684210526316,0.4,0.80952380952381
"190",190,476899,3107,3107,2393,23,15,34,17,7,21,4,19,11,200,"BS Leiden","BS Leide",476899,2393,3107,2393,21,17,38,18,10,25,18,32,25,200,"Matrixx Magixx","Matrixx ",10.58,9.66,70,83,FALSE,TRUE,76.58,97.66,72.8944444444444,79.4410810810811,76,TRUE,76.1677627627628,92.1052631578947,109.210526315789,FALSE,-17.1052631578947,0.5,0.111111111111111,0.144736842105263,0.272727272727273,0.523809523809524,0.486486486486487,0.328947368421053,0.26984126984127,0.518450747179018,0.320219579139982,0.161329673681,0.5,0.333333333333333,0.652173913043478
"191",191,476900,2571,3103,2571,18,13,48,22,10,21,13,31,13,200,"Basketball Stars Weert","Basketba",476900,3103,3103,2571,16,10,42,18,4,16,6,25,21,200,"Rotterdam Basketbal","Rotterda",8.28,7.36,87,58,TRUE,FALSE,90.28,86.36,76.7360526315789,80.1135135135135,78,FALSE,78.4247830725462,111.538461538462,74.3589743589744,TRUE,37.1794871794872,0.536231884057971,0.342105263157895,0.166666666666667,0.188405797101449,0.413793103448276,0.162162162162162,0.269230769230769,0.172413793103448,0.62111801242236,0.271739130434783,0.107142857142857,0.458333333333333,0.476190476190476,0.722222222222222
"192",192,476900,3103,3103,2571,16,10,42,18,4,16,6,25,21,200,"Rotterdam Basketbal","Rotterda",476900,2571,3103,2571,18,13,48,22,10,21,13,31,13,200,"Basketball Stars Weert","Basketba",7.36,8.28,58,87,FALSE,TRUE,86.36,90.28,80.1135135135135,76.7360526315789,78,FALSE,78.4247830725462,74.3589743589744,111.538461538462,FALSE,-37.1794871794872,0.413793103448276,0.162162162162162,0.269230769230769,0.172413793103448,0.536231884057971,0.342105263157895,0.166666666666667,0.188405797101449,0.642594859241126,0.244798041615667,0.112607099143207,0.428571428571429,0.25,0.625
"193",193,476901,1771,6115,1771,10,8,29,18,9,27,10,27,18,200,"Landstede Basketbal","Landsted",476901,6115,6115,1771,23,15,39,23,10,25,15,18,10,200,"Giants Academy","Giants A",4.6,10.58,71,91,FALSE,TRUE,78.6,84.58,67.5178571428571,72.7335714285714,70,TRUE,70.1257142857143,101.428571428571,130,TRUE,-28.5714285714286,0.5625,0.357142857142857,0.257142857142857,0.142857142857143,0.59375,0.357142857142857,0.142857142857143,0.234375,0.478547854785479,0.445544554455446,0.0759075907590759,0.620689655172414,0.333333333333333,0.8
"194",194,476901,6115,6115,1771,23,15,39,23,10,25,15,18,10,200,"Giants Academy","Giants A",476901,1771,6115,1771,10,8,29,18,9,27,10,27,18,200,"Landstede Basketbal","Landsted",10.58,4.6,91,71,TRUE,FALSE,84.58,78.6,72.7335714285714,67.5178571428571,70,TRUE,70.1257142857143,130,101.428571428571,FALSE,28.5714285714286,0.59375,0.357142857142857,0.142857142857143,0.234375,0.5625,0.357142857142857,0.257142857142857,0.142857142857143,0.522928399034594,0.335210512201663,0.141861088763744,0.58974358974359,0.4,0.652173913043478
"195",195,476903,2823,3120,2823,39,30,27,15,9,23,13,40,22,225,"EBBC","EBBC",476903,3120,3120,2823,18,12,46,18,12,27,10,17,9,225,"ABC Amsterdam","ABC Amst",17.94,8.28,87,84,TRUE,FALSE,89.94,90.28,77.8846666666667,81.078,79,FALSE,70.6500740740741,110.126582278481,106.329113924051,TRUE,3.79746835443038,0.57,0.433333333333333,0.278481012658228,0.6,0.493150684931507,0.2,0.113924050632911,0.164383561643836,0.397409478952017,0.338534000588755,0.264056520459229,0.555555555555556,0.391304347826087,0.769230769230769
"196",196,476903,3120,3120,2823,18,12,46,18,12,27,10,17,9,225,"ABC Amsterdam","ABC Amst",476903,2823,3120,2823,39,30,27,15,9,23,13,40,22,225,"EBBC","EBBC",8.28,17.94,84,87,FALSE,TRUE,90.28,89.94,81.078,77.8846666666667,79,FALSE,70.6500740740741,106.329113924051,110.126582278481,FALSE,-3.79746835443038,0.493150684931507,0.2,0.113924050632911,0.164383561643836,0.57,0.433333333333333,0.278481012658228,0.6,0.565944881889764,0.332185039370079,0.101870078740157,0.391304347826087,0.444444444444444,0.666666666666667
"197",197,476904,2393,2393,8594,19,12,51,17,9,24,17,20,11,200,"Matrixx Magixx","Matrixx ",476904,8594,2393,8594,22,10,41,23,11,23,17,36,17,200,"GasTerra Flames","GasTerra",8.74,10.12,73,89,FALSE,TRUE,94.74,91.12,77.9228301886793,76.3713513513514,77,FALSE,77.1470907700153,94.8051948051948,115.584415584416,FALSE,-20.7792207792208,0.406666666666667,0.320754716981132,0.142857142857143,0.16,0.6171875,0.459459459459459,0.220779220779221,0.15625,0.609027943635061,0.286601385240029,0.10437067112491,0.333333333333333,0.375,0.631578947368421
"198",198,476904,8594,2393,8594,22,10,41,23,11,23,17,36,17,200,"GasTerra Flames","GasTerra",476904,2393,2393,8594,19,12,51,17,9,24,17,20,11,200,"Matrixx Magixx","Matrixx ",10.12,8.74,89,73,TRUE,FALSE,91.12,94.74,76.3713513513514,77.9228301886793,77,FALSE,77.1470907700153,115.584415584416,94.8051948051948,TRUE,20.7792207792208,0.6171875,0.459459459459459,0.220779220779221,0.15625,0.406666666666667,0.320754716981132,0.142857142857143,0.16,0.553157042633567,0.310307609282245,0.136535348084188,0.560975609756098,0.478260869565217,0.454545454545455
"199",199,476905,1771,3138,1771,19,10,38,15,5,23,15,33,17,200,"Landstede Basketbal","Landsted",476905,3138,3138,1771,33,19,43,21,8,26,9,28,13,200,"BV Aris","BV Aris",8.74,15.18,55,85,FALSE,TRUE,86.74,97.18,71.436511627907,88.0085714285714,80,TRUE,79.7225415282392,68.75,106.25,TRUE,-37.5,0.368852459016393,0.348837209302326,0.2125,0.163934426229508,0.478260869565217,0.214285714285714,0.1625,0.27536231884058,0.544880986521365,0.329796386578721,0.125322626899914,0.394736842105263,0.217391304347826,0.526315789473684
"200",200,476905,3138,3138,1771,33,19,43,21,8,26,9,28,13,200,"BV Aris","BV Aris",476905,1771,3138,1771,19,10,38,15,5,23,15,33,17,200,"Landstede Basketbal","Landsted",15.18,8.74,85,55,TRUE,FALSE,97.18,86.74,88.0085714285714,71.436511627907,80,TRUE,79.7225415282392,106.25,68.75,FALSE,37.5,0.478260869565217,0.214285714285714,0.1625,0.27536231884058,0.368852459016393,0.348837209302326,0.2125,0.163934426229508,0.510810168686149,0.308861962461392,0.180327868852459,0.488372093023256,0.307692307692308,0.575757575757576
"201",201,476906,2823,2823,3103,32,24,32,11,8,18,9,24,10,200,"EBBC","EBBC",476906,3103,2823,3103,5,3,36,13,9,29,24,32,19,200,"Rotterdam Basketbal","Rotterda",14.72,2.3,70,56,TRUE,FALSE,74.72,86.3,67.4387804878049,63.295,65,TRUE,65.3668902439024,107.692307692308,86.1538461538462,FALSE,21.5384615384615,0.46,0.219512195121951,0.153846153846154,0.48,0.407692307692308,0.5,0.292307692307692,0.0461538461538462,0.494437577255871,0.278121137206428,0.227441285537701,0.34375,0.444444444444444,0.75
"202",202,476906,3103,2823,3103,5,3,36,13,9,29,24,32,19,200,"Rotterdam Basketbal","Rotterda",476906,2823,2823,3103,32,24,32,11,8,18,9,24,10,200,"EBBC","EBBC",2.3,14.72,56,70,FALSE,TRUE,86.3,74.72,63.295,67.4387804878049,65,TRUE,65.3668902439024,86.1538461538462,107.692307692308,TRUE,-21.5384615384615,0.407692307692308,0.5,0.292307692307692,0.0461538461538462,0.46,0.219512195121951,0.153846153846154,0.48,0.534918276374443,0.430906389301634,0.0341753343239227,0.361111111111111,0.310344827586207,0.6
"203",203,476907,3120,6115,3120,10,4,52,31,1,7,13,23,19,200,"ABC Amsterdam","ABC Amst",476907,6115,6115,3120,19,16,47,23,3,14,13,14,10,200,"Giants Academy","Giants A",4.6,8.74,69,71,FALSE,TRUE,82.6,79.74,68.69,66.2163888888889,67,FALSE,67.4531944444444,102.985074626866,105.970149253731,TRUE,-2.98507462686568,0.550847457627119,0.481481481481481,0.283582089552239,0.0677966101694915,0.450819672131148,0.361111111111111,0.149253731343284,0.262295081967213,0.817610062893082,0.110062893081761,0.0723270440251572,0.596153846153846,0.142857142857143,0.4
"204",204,476907,6115,6115,3120,19,16,47,23,3,14,13,14,10,200,"Giants Academy","Giants A",476907,3120,6115,3120,10,4,52,31,1,7,13,23,19,200,"ABC Amsterdam","ABC Amst",8.74,4.6,71,69,TRUE,FALSE,79.74,82.6,66.2163888888889,68.69,67,FALSE,67.4531944444444,105.970149253731,102.985074626866,FALSE,2.98507462686568,0.450819672131148,0.361111111111111,0.149253731343284,0.262295081967213,0.550847457627119,0.481481481481481,0.283582089552239,0.0677966101694915,0.673931746486952,0.200745626613135,0.125322626899914,0.48936170212766,0.214285714285714,0.842105263157895
"205",205,476908,2571,2571,3107,29,23,48,26,3,16,13,20,11,200,"Basketball Stars Weert","Basketba",476908,3107,2571,3107,25,21,46,21,11,23,23,25,11,200,"BS Leiden","BS Leide",13.34,11.5,84,96,FALSE,TRUE,88.34,91.5,75.5281578947369,70.3239534883721,73,TRUE,72.9260556915545,115.068493150685,131.506849315069,FALSE,-16.4383561643836,0.4765625,0.342105263157895,0.150684931506849,0.359375,0.543478260869565,0.534883720930233,0.150684931506849,0.304347826086957,0.620636152055857,0.206878717351952,0.17248513059219,0.541666666666667,0.1875,0.793103448275862
"206",206,476908,3107,2571,3107,25,21,46,21,11,23,23,25,11,200,"BS Leiden","BS Leide",476908,2571,2571,3107,29,23,48,26,3,16,13,20,11,200,"Basketball Stars Weert","Basketba",11.5,13.34,96,84,TRUE,FALSE,91.5,88.34,70.3239534883721,75.5281578947369,73,TRUE,72.9260556915545,131.506849315069,115.068493150685,TRUE,16.4383561643836,0.543478260869565,0.534883720930233,0.150684931506849,0.304347826086957,0.4765625,0.342105263157895,0.150684931506849,0.359375,0.571428571428571,0.285714285714286,0.142857142857143,0.456521739130435,0.478260869565217,0.84
"207",207,476909,2823,8594,2823,28,21,34,17,8,25,12,27,16,200,"EBBC","EBBC",476909,8594,8594,2823,23,19,38,15,12,29,18,26,14,200,"GasTerra Flames","GasTerra",12.88,10.58,79,85,FALSE,TRUE,87.88,91.58,76.3915789473684,74.46,75,FALSE,75.4257894736842,105.333333333333,113.333333333333,TRUE,-8,0.491525423728814,0.315789473684211,0.213333333333333,0.355932203389831,0.492537313432836,0.4,0.186666666666667,0.283582089552239,0.473010573177518,0.347801892042293,0.179187534780189,0.5,0.32,0.75
"208",208,476909,8594,8594,2823,23,19,38,15,12,29,18,26,14,200,"GasTerra Flames","GasTerra",476909,2823,8594,2823,28,21,34,17,8,25,12,27,16,200,"EBBC","EBBC",10.58,12.88,85,79,TRUE,FALSE,91.58,87.88,74.46,76.3915789473684,75,FALSE,75.4257894736842,113.333333333333,105.333333333333,FALSE,8,0.492537313432836,0.4,0.186666666666667,0.283582089552239,0.491525423728814,0.315789473684211,0.213333333333333,0.355932203389831,0.489816963134829,0.373807682392369,0.136375354472802,0.394736842105263,0.413793103448276,0.826086956521739
"209",209,476910,2571,2571,8594,27,21,43,17,7,21,7,22,11,200,"Basketball Stars Weert","Basketba",476910,8594,2571,8594,25,17,56,33,10,20,16,37,11,200,"GasTerra Flames","GasTerra",12.42,11.5,76,113,FALSE,TRUE,87.42,98.5,80.6109090909091,83.6326315789474,82,FALSE,82.1217703349282,92.6829268292683,137.80487804878,FALSE,-45.1219512195122,0.4296875,0.159090909090909,0.134146341463415,0.328125,0.631578947368421,0.421052631578947,0.134146341463415,0.223684210526316,0.562679926720754,0.274797173514787,0.16252289976446,0.395348837209302,0.333333333333333,0.777777777777778
"210",210,476910,8594,2571,8594,25,17,56,33,10,20,16,37,11,200,"GasTerra Flames","GasTerra",476910,2571,2571,8594,27,21,43,17,7,21,7,22,11,200,"Basketball Stars Weert","Basketba",11.5,12.42,113,76,TRUE,FALSE,98.5,87.42,83.6326315789474,80.6109090909091,82,FALSE,82.1217703349282,137.80487804878,92.6829268292683,TRUE,45.1219512195122,0.631578947368421,0.421052631578947,0.134146341463415,0.223684210526316,0.4296875,0.159090909090909,0.134146341463415,0.328125,0.64,0.228571428571429,0.131428571428571,0.589285714285714,0.5,0.68
"211",211,476911,1771,3120,1771,17,13,33,16,7,20,13,23,24,200,"Landstede Basketbal","Landsted",476911,3120,3120,1771,32,22,46,22,3,9,11,18,11,200,"ABC Amsterdam","ABC Amst",7.82,14.72,66,75,FALSE,TRUE,84.82,80.72,71.3587096774193,70.3347058823529,71,FALSE,70.8467077798861,92.9577464788732,105.633802816901,TRUE,-12.6760563380282,0.5,0.419354838709677,0.338028169014085,0.245283018867925,0.481818181818182,0.323529411764706,0.154929577464789,0.4,0.54258467609339,0.328839197632358,0.128576126274252,0.484848484848485,0.35,0.764705882352941
"212",212,476911,3120,3120,1771,32,22,46,22,3,9,11,18,11,200,"ABC Amsterdam","ABC Amst",476911,1771,3120,1771,17,13,33,16,7,20,13,23,24,200,"Landstede Basketbal","Landsted",14.72,7.82,75,66,TRUE,FALSE,80.72,84.82,70.3347058823529,71.3587096774193,71,FALSE,70.8467077798861,105.633802816901,92.9577464788732,FALSE,12.6760563380282,0.481818181818182,0.323529411764706,0.154929577464789,0.4,0.5,0.419354838709677,0.338028169014085,0.245283018867925,0.65978198508319,0.129087779690189,0.211130235226621,0.478260869565217,0.333333333333333,0.6875
"213",213,476912,2393,3138,2393,16,8,40,25,14,39,14,34,24,225,"Matrixx Magixx","Matrixx ",476912,3138,3138,2393,28,17,47,27,10,27,9,24,19,225,"BV Aris","BV Aris",7.36,12.88,100,101,FALSE,TRUE,110.36,105.88,94.5915789473684,97.5937209302325,96,FALSE,85.4156888344893,104.166666666667,105.208333333333,TRUE,-1.04166666666666,0.582278481012658,0.368421052631579,0.25,0.10126582278481,0.567567567567568,0.209302325581395,0.197916666666667,0.22972972972973,0.463177396943029,0.451597962019453,0.0852246410375174,0.625,0.358974358974359,0.5
"214",214,476912,3138,3138,2393,28,17,47,27,10,27,9,24,19,225,"BV Aris","BV Aris",476912,2393,3138,2393,16,8,40,25,14,39,14,34,24,225,"Matrixx Magixx","Matrixx ",12.88,7.36,101,100,TRUE,FALSE,105.88,110.36,97.5937209302325,94.5915789473684,96,FALSE,85.4156888344893,105.208333333333,104.166666666667,FALSE,1.04166666666666,0.567567567567568,0.209302325581395,0.197916666666667,0.22972972972973,0.582278481012658,0.368421052631579,0.25,0.10126582278481,0.54097605893186,0.310773480662983,0.148250460405157,0.574468085106383,0.37037037037037,0.607142857142857
"215",215,476913,3103,3103,6115,22,14,50,20,6,17,11,22,16,200,"Rotterdam Basketbal","Rotterda",476913,6115,3103,6115,20,16,45,23,5,21,18,26,18,200,"Giants Academy","Giants A",10.12,9.2,72,77,FALSE,TRUE,93.12,93.2,80.0775675675676,74.903,77,TRUE,77.4902837837838,93.5064935064935,100,FALSE,-6.49350649350649,0.432835820895522,0.297297297297297,0.207792207792208,0.208955223880597,0.462121212121212,0.45,0.233766233766234,0.242424242424242,0.648340248962656,0.220435684647303,0.131224066390041,0.4,0.352941176470588,0.636363636363636
"216",216,476913,6115,3103,6115,20,16,45,23,5,21,18,26,18,200,"Giants Academy","Giants A",476913,3103,3103,6115,22,14,50,20,6,17,11,22,16,200,"Rotterdam Basketbal","Rotterda",9.2,10.12,77,72,TRUE,FALSE,93.2,93.12,74.903,80.0775675675676,77,TRUE,77.4902837837838,100,93.5064935064935,TRUE,6.49350649350649,0.462121212121212,0.45,0.233766233766234,0.242424242424242,0.432835820895522,0.297297297297297,0.207792207792208,0.208955223880597,0.598404255319149,0.279255319148936,0.122340425531915,0.511111111111111,0.238095238095238,0.8
"217",217,476914,2823,3107,2823,37,27,46,22,6,23,19,27,11,225,"EBBC","EBBC",476914,3107,3107,2823,23,16,45,27,7,21,9,25,11,225,"BS Leiden","BS Leide",17.02,10.58,89,91,FALSE,TRUE,97.02,87.58,78.0761363636364,79.02,79,FALSE,69.820505050505,112.658227848101,115.189873417722,TRUE,-2.53164556962025,0.449275362318841,0.431818181818182,0.139240506329114,0.391304347826087,0.568181818181818,0.25,0.139240506329114,0.242424242424242,0.53475935828877,0.267379679144385,0.197860962566845,0.478260869565217,0.260869565217391,0.72972972972973
"218",218,476914,3107,3107,2823,23,16,45,27,7,21,9,25,11,225,"BS Leiden","BS Leide",476914,2823,3107,2823,37,27,46,22,6,23,19,27,11,225,"EBBC","EBBC",10.58,17.02,91,89,TRUE,FALSE,87.58,97.02,79.02,78.0761363636364,79,FALSE,69.820505050505,115.189873417722,112.658227848101,FALSE,2.53164556962025,0.568181818181818,0.25,0.139240506329114,0.242424242424242,0.449275362318841,0.431818181818182,0.139240506329114,0.391304347826087,0.587620788717681,0.274223034734918,0.138156176547401,0.6,0.333333333333333,0.695652173913043
"219",219,476915,3103,3120,3103,15,10,39,21,4,13,11,34,23,195,"Rotterdam Basketbal","Rotterda",476915,3120,3120,3103,29,19,47,20,1,13,13,17,16,205,"ABC Amsterdam","ABC Amst",6.9,13.34,64,62,TRUE,FALSE,81.9,89.34,70.5503571428572,77.7976595744681,74,TRUE,74.1740083586626,86.4864864864865,83.7837837837838,TRUE,2.70270270270269,0.519230769230769,0.392857142857143,0.310810810810811,0.192307692307692,0.358333333333333,0.276595744680851,0.216216216216216,0.316666666666667,0.66213921901528,0.220713073005093,0.117147707979626,0.538461538461538,0.307692307692308,0.666666666666667
"220",220,476915,3120,3120,3103,29,19,47,20,1,13,13,17,16,205,"ABC Amsterdam","ABC Amst",476915,3103,3120,3103,15,10,39,21,4,13,11,34,23,195,"Rotterdam Basketbal","Rotterda",13.34,6.9,62,64,FALSE,TRUE,89.34,81.9,77.7976595744681,70.5503571428572,74,TRUE,74.1740083586626,83.7837837837838,86.4864864864865,FALSE,-2.70270270270269,0.358333333333333,0.276595744680851,0.216216216216216,0.316666666666667,0.519230769230769,0.392857142857143,0.310810810810811,0.192307692307692,0.640850831742569,0.177256613035179,0.181892555222253,0.425531914893617,0.0769230769230769,0.655172413793103
"221",221,476916,2823,2823,8594,15,14,46,23,10,15,9,18,14,200,"EBBC","EBBC",476916,8594,2823,8594,25,18,35,19,7,19,12,18,18,200,"GasTerra Flames","GasTerra",6.9,11.5,90,77,TRUE,FALSE,81.9,83.5,71.9133333333333,71.516,72,FALSE,71.7146666666667,125,106.944444444444,FALSE,18.0555555555556,0.622950819672131,0.333333333333333,0.194444444444444,0.229508196721311,0.546296296296296,0.4,0.25,0.333333333333333,0.677466863033873,0.220913107511046,0.101620029455081,0.5,0.666666666666667,0.933333333333333
"222",222,476916,8594,2823,8594,25,18,35,19,7,19,12,18,18,200,"GasTerra Flames","GasTerra",476916,2823,2823,8594,15,14,46,23,10,15,9,18,14,200,"EBBC","EBBC",11.5,6.9,77,90,FALSE,TRUE,83.5,81.9,71.516,71.9133333333333,72,FALSE,71.7146666666667,106.944444444444,125,TRUE,-18.0555555555556,0.546296296296296,0.4,0.25,0.333333333333333,0.622950819672131,0.333333333333333,0.194444444444444,0.229508196721311,0.534351145038168,0.290076335877863,0.175572519083969,0.542857142857143,0.368421052631579,0.72
"223",223,476917,1771,1771,2393,22,14,45,26,1,13,8,24,14,200,"Landstede Basketbal","Landsted",476917,2393,1771,2393,28,21,38,24,5,23,12,27,16,200,"Matrixx Magixx","Matrixx ",10.12,12.88,69,84,FALSE,TRUE,82.12,89.88,74.5382857142857,78.4666666666667,77,FALSE,76.5024761904762,89.6103896103896,109.090909090909,FALSE,-19.4805194805195,0.474137931034483,0.228571428571429,0.181818181818182,0.241379310344828,0.516393442622951,0.333333333333333,0.207792207792208,0.344262295081967,0.660598943041691,0.190839694656489,0.14856136230182,0.577777777777778,0.0769230769230769,0.636363636363636
"224",224,476917,2393,1771,2393,28,21,38,24,5,23,12,27,16,200,"Matrixx Magixx","Matrixx ",476917,1771,1771,2393,22,14,45,26,1,13,8,24,14,200,"Landstede Basketbal","Landsted",12.88,10.12,84,69,TRUE,FALSE,89.88,82.12,78.4666666666667,74.5382857142857,77,FALSE,76.5024761904762,109.090909090909,89.6103896103896,TRUE,19.4805194805195,0.516393442622951,0.333333333333333,0.207792207792208,0.344262295081967,0.474137931034483,0.228571428571429,0.181818181818182,0.241379310344828,0.514347590687601,0.311315646995127,0.174336762317271,0.631578947368421,0.217391304347826,0.75
"225",225,476918,3107,6115,3107,17,11,29,16,10,24,7,31,20,200,"BS Leiden","BS Leide",476918,6115,6115,3107,16,13,43,19,8,18,4,20,13,200,"Giants Academy","Giants A",7.82,7.36,73,75,FALSE,TRUE,80.82,81.36,73.33,77.2022857142857,75,FALSE,75.2661428571429,97.3333333333333,100,TRUE,-2.66666666666667,0.584905660377358,0.259259259259259,0.266666666666667,0.207547169811321,0.508196721311475,0.114285714285714,0.173333333333333,0.213114754098361,0.476816836566919,0.394607037158829,0.128576126274252,0.551724137931034,0.416666666666667,0.647058823529412
"226",226,476918,6115,6115,3107,16,13,43,19,8,18,4,20,13,200,"Giants Academy","Giants A",476918,3107,6115,3107,17,11,29,16,10,24,7,31,20,200,"BS Leiden","BS Leide",7.36,7.82,75,73,TRUE,FALSE,81.36,80.82,77.2022857142857,73.33,75,FALSE,75.2661428571429,100,97.3333333333333,FALSE,2.66666666666667,0.508196721311475,0.114285714285714,0.173333333333333,0.213114754098361,0.584905660377358,0.259259259259259,0.266666666666667,0.207547169811321,0.629022820362785,0.263311878291398,0.107665301345816,0.441860465116279,0.444444444444444,0.8125
"227",227,476919,2571,2571,3138,32,23,40,21,9,22,9,29,14,200,"Basketball Stars Weert","Basketba",476919,3138,2571,3138,20,8,43,26,8,24,13,32,15,200,"BV Aris","BV Aris",14.72,9.2,92,84,TRUE,FALSE,90.72,91.2,83.2039024390244,80.2707142857143,82,FALSE,81.7373083623693,112.19512195122,102.439024390244,FALSE,9.7560975609756,0.556451612903226,0.219512195121951,0.170731707317073,0.370967741935484,0.567164179104478,0.30952380952381,0.182926829268293,0.119402985074627,0.521376433785193,0.286757038581856,0.191866527632951,0.525,0.409090909090909,0.71875
"228",228,476919,3138,2571,3138,20,8,43,26,8,24,13,32,15,200,"BV Aris","BV Aris",476919,2571,2571,3138,32,23,40,21,9,22,9,29,14,200,"Basketball Stars Weert","Basketba",9.2,14.72,84,92,FALSE,TRUE,91.2,90.72,80.2707142857143,83.2039024390244,82,FALSE,81.7373083623693,102.439024390244,112.19512195122,TRUE,-9.7560975609756,0.567164179104478,0.30952380952381,0.182926829268293,0.119402985074627,0.556451612903226,0.219512195121951,0.170731707317073,0.370967741935484,0.564304461942257,0.31496062992126,0.120734908136483,0.604651162790698,0.333333333333333,0.4
"229",229,476920,6115,8594,6115,24,17,44,21,4,15,8,27,13,200,"Giants Academy","Giants A",476920,8594,8594,6115,25,17,41,25,4,19,9,32,13,200,"GasTerra Flames","GasTerra",11.04,11.5,71,79,FALSE,TRUE,83.04,84.5,75.764,76.2075,76,FALSE,75.98575,93.4210526315789,103.947368421053,TRUE,-10.5263157894737,0.457627118644068,0.2,0.171052631578947,0.288135593220339,0.516666666666667,0.25,0.171052631578947,0.283333333333333,0.628212450028555,0.214163335237007,0.157624214734437,0.477272727272727,0.266666666666667,0.708333333333333
"230",230,476920,8594,8594,6115,25,17,41,25,4,19,9,32,13,200,"GasTerra Flames","GasTerra",476920,6115,8594,6115,24,17,44,21,4,15,8,27,13,200,"Giants Academy","Giants A",11.5,11.04,79,71,TRUE,FALSE,84.5,83.04,76.2075,75.764,76,FALSE,75.98575,103.947368421053,93.4210526315789,FALSE,10.5263157894737,0.516666666666667,0.25,0.171052631578947,0.283333333333333,0.457627118644068,0.2,0.171052631578947,0.288135593220339,0.573426573426573,0.265734265734266,0.160839160839161,0.609756097560976,0.210526315789474,0.68
